candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_distinct_oos_states,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,t1_has_linked_update,delta_linked_record_count,delta_oos_count_total,delta_de_count_total,delta_distinct_oos_states,delta_days_since_latest_oos,delta_days_since_latest_de,delta_source_diversity,delta_state_missing_ratio,delta_cross_source_conflict_count,delta_link_confidence_mean,delta_low_confidence_link_share,delta_oos_decay_90d,delta_de_decay_90d,delta_oos_decay_365d,delta_de_decay_365d,delta_latest_source_oos_count,delta_latest_source_de_count,delta_active_address_oos_count,delta_recent_latest_source_oos_count_365d,delta_recent_latest_source_de_count_365d,delta_historical_latest_source_oos_count,delta_recent_cross_source_conflict_count_365d,delta_recency_weighted_latest_source_oos,delta_oos_evidence_after_latest_de_count,delta_de_evidence_after_latest_oos_count,delta_recent_oos_after_latest_de_present,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_recent_oos_cross_source_confirmation_present_90d,delta_active_address_de_count,delta_oos_to_de_transition_count,delta_de_to_oos_transition_count,delta_post_60d_oos_vehicle_signal_count,delta_current_within_60_day_grace_proxy,delta_current_past_60_day_grace_proxy,delta_days_past_60_day_grace_proxy,delta_post_60d_active_oos_credential_signal_count,delta_post_60d_combined_title_active_credential_conflict_present,delta_post_60d_prior_state_persistence_any_present,delta_post_60d_prior_state_persistence_cross_source_present,delta_new_meaningful_oos_title_signal_post_60d_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-91USYKXCDQ,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,78.0,-153.0,0,0.0,0,-0.0005128205128204222,0.0,-0.09941397037959943,0.8199624744140694,-0.2613831471810071,0.7182428703051258,-1,1,0,0,1,-1,0,-0.5308713813772251,0,1,0,0,1,0,1,1,0,0,-1,1,18,0,0,0,0,0,0.0,0
CAN-PM64X93NG9,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,165.0,-133.0,0,0.0,4,-0.0006410256410256387,0.0,-0.8859220370847855,0.664136756430884,-0.8420247510721852,0.5583834027493548,-1,1,0,-1,1,0,2,-1.1401511739737202,-1,1,-1,-1,1,0,1,1,0,0,-1,1,105,0,0,0,0,0,11.0,0
CAN-9OM13YYF2P,1,0,1,0,0,1,0,0,1,2,1,3,0,3,0,166.0,-4.0,0,-0.019480519480519487,-2,0.0012987012987014657,0.0,-0.22981170850778668,1.3362819099409258,-0.573701377171643,2.213964739077084,-2,2,0,-1,2,-1,-1,-1.2015212890222728,0,3,0,0,0,0,1,2,0,0,-1,1,106,0,0,0,0,0,34.0,1
CAN-4OCV4SSYTI,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,34.0,-36.0,0,-0.006410256410256401,0,0.002820512820512877,-0.012820512820512803,-0.13374975779737186,0.4819213034613854,-0.10331461690189148,0.7601730511988731,0,0,0,0,0,0,0,-0.09069967588003691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0
CAN-GA6T2OJJH5,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,20.0,-72.0,0,-0.005494505494505503,4,0.002225274725274784,-0.005494505494505503,-0.09445549267285591,0.7162040857020671,-0.09769051129713802,0.8804139372044646,-1,1,0,0,1,-1,1,-0.4649973227987385,-1,1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,29.0,0
CAN-IVS7JGM0U5,2,1,1,0,1,1,1,0,1,1,1,3,1,2,0,-179.0,-642.0,0,0.0,-2,-0.002307692307692344,0.0,0.5358853911862951,1.512324807430398,0.4820983333208302,1.6799009028866942,-2,2,0,-1,2,-1,0,-1.235563379974154,-4,1,-1,1,2,0,0,2,0,0,0,0,131,0,0,0,0,0,26.5,1
CAN-LE2FQYRBNT,2,1,1,0,1,1,1,0,1,2,1,4,2,2,0,-171.0,-609.0,0,0.0,4,-0.0016666666666665941,0.0,0.878050194596059,1.5696410432453967,0.9402764487667858,1.5916313469190997,-1,1,1,-2,1,1,2,-0.14705138378393734,-5,1,-1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,42.0,2
CAN-JS0TD7RAVV,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,113.0,-58.0,0,0.0,0,4.761904761896307e-05,-0.004761904761904759,-0.266277686509785,0.28651892002036783,-0.5189379307087139,0.42178621527060134,-1,1,0,-1,1,0,-1,-0.6616827354739293,0,1,0,0,0,0,1,1,0,0,-1,1,53,0,0,0,0,0,29.0,0
CAN-7BA1JINTDP,1,0,1,0,0,1,0,0,1,1,1,2,1,1,0,45.0,-108.0,0,0.0,0,0.002738095238095095,-0.011904761904761904,-0.23133322551299124,0.44422809836347577,0.1639975031477685,0.17579118553938278,0,0,0,0,0,0,0,-0.4384416460219218,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,14.0,0
CAN-6N8NUY6QNZ,1,0,1,0,0,1,1,0,0,1,1,2,1,1,0,-39.0,-70.0,0,0.0,2,-0.002619047619047632,0.023809523809523836,0.27306834545506,0.3426818806934686,0.5983679501994901,0.43046198528820057,1,-1,0,1,1,0,3,0.6951088815880366,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40.0,1
CAN-SAXOB72M0H,2,2,0,0,1,1,0,1,1,0,1,2,2,0,0,-405.0,128.0,0,0.0,2,-0.0003076923076922311,-0.010256410256410262,1.7415034747741056,-0.20178484727405346,1.6087355179955574,-0.5006601186579014,1,-1,0,1,0,0,1,0.9068965274063359,2,-1,1,1,0,0,0,0,1,0,-1,1,68,0,0,0,0,0,12.0,0
CAN-9CZ35IYZNU,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,144.0,57.0,0,0.0,0,-0.00027472527472527375,-0.005494505494505503,-0.6874480525602492,-0.2407218982167777,-0.6455635927126289,0.20327870638252366,0,0,-1,-1,1,1,0,-0.47029001027832096,-1,1,-1,-1,-1,0,0,0,0,0,-1,1,84,0,0,0,0,0,0.0,0
CAN-NQHRX5RYBM,1,0,1,0,0,1,0,1,0,3,1,4,3,1,0,41.0,-245.0,0,0.0,0,-0.0038571428571427813,0.07142857142857142,1.0733803503662664,0.5150615749081051,2.2555237234323835,0.3300517096595681,3,-3,0,3,0,0,3,2.3448172184044695,-1,1,-1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,54.0,1
CAN-E80OH5BMYI,2,0,2,0,0,2,1,0,1,2,1,4,0,4,0,87.0,-59.0,0,-0.02083333333333333,-2,0.002291666666666692,-0.02083333333333333,-0.29744213791576,2.3489995645368276,-0.241157516133927,3.282997638444688,-1,1,0,0,1,-1,1,-0.5161307393822754,0,4,0,-1,2,0,1,1,0,0,0,0,87,0,0,0,0,0,19.5,1
CAN-QXMFWJX8HU,1,0,1,0,0,1,0,1,0,1,1,2,0,2,0,42.0,-53.0,0,-0.013986013986013984,-2,-0.0008391608391609129,0.0,-0.1499588709914001,1.3190606397898033,-0.16138690574555348,1.7276995562085122,-2,2,0,0,2,-2,2,-0.6600488757656812,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,38.0,1
CAN-SKOTY34HQW,2,0,2,0,0,2,2,0,0,1,1,3,1,2,0,-110.0,-334.0,0,-0.016666666666666663,0,-0.0016666666666667052,0.0,0.5379231144219655,1.7348464701332447,0.7423301391196102,1.652395631088544,0,0,1,0,0,0,0,0.0788087404897082,-2,2,-1,1,2,0,-1,1,1,0,0,0,0,0,0,0,0,0,11.5,0
CAN-QFAPF6L3HJ,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,-1.0,-461.0,0,0.0,0,0.0002797202797203413,-0.02797202797202797,0.44973587605287524,0.6949739901889671,0.7728207018235416,0.8493301983591184,0,0,0,0,1,0,2,-0.06375110515898319,-1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,43.0,2
CAN-OJH5BMQMW9,2,0,2,0,0,2,0,1,1,3,1,5,0,5,0,183.0,-305.0,1,-0.05952380952380952,-4,0.005654761904761996,-0.05952380952380952,-0.03708034893079602,2.5601767479089905,-0.302487963420385,3.9584112038499732,-2,3,0,0,3,-2,0,-0.6856039284338489,0,5,0,0,3,0,0,2,0,0,0,0,183,0,0,0,0,0,50.5,2
CAN-IFHPBFT1DT,1,1,0,0,1,1,0,1,0,2,1,3,2,1,0,-236.0,-78.0,0,0.0,0,-0.006000000000000005,0.06666666666666667,1.2354994794809908,0.3231029283742949,1.3386449123482749,0.34793190841116495,0,0,1,1,1,-1,3,0.821826518964813,1,-1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,35.0,1
CAN-A487SWH8IG,2,2,0,0,1,2,0,2,0,2,1,4,3,1,0,1.0,-105.0,0,0.0,-6,0.0027083333333333126,-0.02083333333333333,0.9526779132298664,0.2132297749902145,2.1606873766239363,0.3629022392053809,2,-2,0,2,-1,0,-3,1.3190264088517893,0,0,0,-1,1,0,0,0,2,0,-1,1,62,1,0,1,0,0,28.0,1
CAN-HK03PURU69,2,0,2,0,0,2,0,0,2,3,1,5,1,4,0,42.0,-70.0,0,0.0,-2,0.006761363636363593,-0.08522727272727271,-0.09433048959407375,2.0283660864718023,0.3439149600556919,2.8248433355407028,-1,1,0,-1,1,0,-1,-0.8341983224164243,-1,3,-1,0,3,0,0,2,1,0,0,0,165,0,0,0,0,0,33.0,1
CAN-OQBHFV0R54,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,82.0,-88.0,0,0.0,0,-0.00027472527472527375,-0.005494505494505503,-0.33525048496882137,0.4382400843515749,-0.35203884239051986,0.5596545683335092,-1,1,0,-1,1,0,0,-0.9298900897605491,-1,1,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39.0,1
CAN-E3FRL3SIF7,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-232.0,110.0,0,0.0,0,-0.0009090909090909705,0.0,0.5566352271436901,-0.003055921078961296,0.42969240467162395,-0.10149055704016607,0,0,0,0,0,0,0,0.10691101730767816,1,0,0,1,0,0,0,0,0,0,-1,1,50,0,0,0,0,0,52.0,1
CAN-JXJG6A56AZ,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-160.0,55.0,0,0.0,0,-0.00027472527472527375,-0.005494505494505503,0.8162102473157059,-0.3685969357802532,0.7779181851337631,-0.3028712216784264,1,-1,0,1,0,0,2,0.8679344082234193,1,-1,1,1,-1,0,0,0,1,0,0,0,55,0,0,0,0,0,9.0,0
CAN-S220YRACUP,2,1,1,0,1,2,0,2,0,2,1,4,3,1,0,-143.0,-333.0,0,0.0,2,0.0068253968253967345,-0.07936507936507936,2.0105077995417497,0.6261309982336236,2.3762537715620144,0.32938635913157066,1,-1,0,1,1,0,2,1.18309450756591,1,0,0,2,1,1,-1,1,2,0,0,0,164,0,0,0,0,0,31.0,1
CAN-ICV9EJLNDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,0,0.0,0,0.0,0.0,-0.8029069522297902,-0.0503829652326053,-0.4689725851285931,-0.18822305000632245,0,0,0,0,0,0,0,-0.4393014942931339,0,0,0,-1,0,-1,0,0,0,0,-1,1,9,0,0,0,0,0,0.0,0
CAN-3VH9OB1Y6I,1,0,1,0,0,1,0,0,1,3,1,4,0,4,0,160.0,-38.0,0,0.0,-6,-0.0005454545454546267,0.018181818181818188,-1.0893183158856141,2.4295833747922693,-0.7651897638336456,3.3664475014529565,-3,3,-1,-3,4,0,-3,-2.3915088858324927,-1,4,-1,-1,3,0,1,3,0,0,1,0,0,0,0,0,0,0,7.0,0
CAN-XNVS907HHT,1,0,1,0,0,1,1,0,0,1,1,2,1,1,0,-610.0,0.0,0,0.0,4,-0.0010256410256410664,0.0,0.5939274704051827,0.11309692633511004,0.7992831087212686,0.5097786393839754,1,-1,0,1,1,0,4,0.8805265167996554,0,-4,0,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,0,25.0,0
CAN-HXSCGM25DZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,135.0,0,0.0,0,0.0,0.0,-0.05988678126372281,-3.3557055729953897e-06,-0.18317083872636775,-0.011253726977068626,0,0,0,-1,0,1,0,-0.12433463193703381,0,0,-1,0,0,0,0,0,0,0,-1,1,75,0,0,0,0,0,0.0,0
CAN-66JQIV3ZPY,2,0,2,0,0,1,1,1,0,1,1,3,0,3,0,50.0,-356.0,1,0.0,3,-0.0013333333333332975,0.0,-0.43999549955085626,2.288979124163957,-0.20272358375799104,2.6570509055598186,-1,2,0,0,2,-1,4,-0.503086360986003,-2,3,-1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,30.5,1
CAN-E5CJUNG3O7,2,1,1,0,1,2,1,1,0,2,1,4,2,2,0,-84.0,15.0,0,0.0,0,0.0016666666666665941,0.0,0.8203401108573593,0.9264926764475298,1.2304360454337102,1.5423799699093306,0,0,0,0,1,0,3,0.20845668913278903,1,-1,1,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,35.5,1
CAN-7FIS7SLS7K,1,0,1,0,0,1,1,0,0,1,1,2,0,2,0,84.0,-592.0,0,0.0,6,0.002000000000000113,0.0,-0.7323074913701333,1.5363918683554103,-0.5365674970816654,1.797586402882429,-2,2,0,-2,2,0,6,-1.8063342731172494,-5,2,-1,-1,2,0,1,2,0,0,-1,1,24,0,0,0,0,0,27.0,0
CAN-G78O00NJGH,2,2,0,0,1,1,0,1,1,0,1,2,2,0,0,-86.0,48.0,0,-0.008928571428571425,0,-0.0012500000000000844,0.0,1.4439518335501673,-0.1440618371529982,1.7285821846435128,-0.21443246025387808,1,-1,2,1,0,0,2,0.8560786290388509,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,1
CAN-TEGW8ULWGW,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,34.0,-31.0,0,0.0,0,-0.0005494505494505475,0.0,-0.030281186156947387,0.7004715255163967,-0.09683024857929112,0.8306366003279271,0,0,0,0,0,0,0,-0.0803180431685635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0
CAN-TTHZ247M0K,2,1,1,0,1,1,2,0,0,0,1,2,1,1,0,-29.0,-322.0,0,0.0,-4,-0.00041958041958045644,-0.013986013986013984,0.5608668687326761,0.7609743573564439,0.7546510986444108,0.8558634966277083,1,-1,1,1,-1,0,-3,0.7997921508260726,-3,0,0,1,1,1,1,0,1,-1,0,-1,-293,0,0,-1,0,0,17.0,1
CAN-V9A05RHBNZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,62.0,0,0.0,0,0.0,0.0,-0.316860962151819,-0.8514888869179449,-0.22002632307582726,-0.4048895149761158,0,0,0,0,-1,0,-1,-0.10492186192582509,0,0,0,-1,-2,0,0,0,0,0,-1,1,11,0,0,0,0,0,0.0,0
CAN-PULPBIQC7R,2,1,1,0,1,2,0,1,1,0,1,2,1,1,0,3.0,6.0,0,0.0,-2,0.00023809523809525945,-0.023809523809523808,0.10771153437689707,0.39140125996181085,0.5442391627021146,0.6333862473887186,1,-1,0,1,-1,0,-2,0.5780906103061025,0,0,0,0,0,0,1,0,1,0,0,0,79,0,0,0,0,0,37.0,1
CAN-SORBZAICPY,2,2,0,0,1,2,1,1,0,0,1,2,2,0,0,-107.0,84.0,0,0.0,2,-0.00020833333333347692,-0.0069444444444444475,1.672014017407721,-0.6938368990529535,1.734611602027181,-0.6300068745599012,2,-2,1,2,-2,0,2,1.8539966469829883,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5.5,0
CAN-XCBENVJ4WX,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,-108.0,44.0,1,0.0,4,-0.002769230769230746,0.0,0.594792440943763,-0.7497934871867562,1.268923530058132,-0.0569980382161801,1,0,0,1,0,0,3,0.8145694365019208,0,-2,0,0,-1,0,0,1,1,1,0,0,166,0,1,0,0,0,0.0,0
CAN-GAYIXDP21C,2,0,2,0,0,2,1,1,0,0,1,2,0,2,0,43.0,-85.0,0,0.0,2,-0.0014285714285713347,0.0,-0.21453783992739983,1.5064219033261272,-0.1976804835823831,1.73653114217435,-1,1,0,-1,1,0,1,-0.758588228455952,0,2,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,24.0,1
CAN-1GSUL0RUCK,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,36.0,-109.0,0,0.0,0,-0.0001461988304094497,-0.0029239766081871343,-0.5138229868170929,0.7663437351046786,-0.3519621036293925,0.813163681276639,-1,1,0,-1,1,0,0,-0.8252937296800429,-2,1,-1,0,1,0,0,1,0,0,0,0,36,0,0,0,0,0,6.0,0
CAN-YG2MTECT4P,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,165.0,-88.0,0,0.0,0,-0.00016483516483511984,-0.005494505494505503,-0.0873173071611465,0.44470045316268775,-0.5549022792004656,0.30882596742036394,0,0,0,0,1,0,0,-0.133735441467294,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0
CAN-RVOUK43OU4,2,0,2,0,0,1,1,1,0,0,1,2,0,2,0,65.0,-55.0,0,-0.011904761904761904,0,0.00011904761904768524,-0.011904761904761904,-0.404335980733008,1.1875065992307323,-0.20376009277569063,1.5891297595125278,0,0,0,0,1,0,1,-0.11568261999032325,-1,2,-1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,37.5,1
CAN-T3YBHA8NB8,1,1,0,0,1,1,0,0,1,4,1,5,2,3,0,-194.0,-171.0,0,0.0,-2,0.0023412698412698107,0.0,1.1719187106864162,1.5712434804731972,1.2329047248093175,2.275315567244571,-2,2,-1,0,1,-2,1,-0.6566250910287742,0,0,0,2,2,1,1,3,1,1,-1,1,114,0,0,1,0,0,52.0,1
CAN-KEDKSYGNII,2,0,2,0,0,2,2,0,0,0,1,2,0,2,0,26.0,-335.0,0,0.0,2,-0.0038392857142857117,0.04464285714285715,-0.18463055084224345,1.5827458376244152,-0.13730475287263122,1.791712538990582,-2,2,0,-2,2,0,2,-1.6212757401999198,-3,2,-1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,26.5,1
CAN-2Y439DA81Q,2,2,0,0,1,2,0,0,2,1,1,3,2,1,0,-280.0,25.0,0,-0.028846153846153855,3,-0.004807692307692402,0.04807692307692307,1.280958708611821,-0.017720903581932568,1.59564158602921,0.5448753670171711,1,0,1,2,0,-1,6,1.4825052413208692,0,-2,0,2,0,1,0,0,1,0,0,-1,-56,0,0,0,0,0,53.0,2
CAN-5F2T570JMK,2,1,1,0,1,2,1,1,0,0,1,2,1,1,0,24.0,-198.0,0,0.0,-2,0.0017410714285713835,-0.008928571428571425,-0.215514806574032,0.731618629164516,0.474073783732627,0.5345016648126091,1,-1,0,1,0,0,1,0.51828826670577,-3,1,-1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,27.0,1
CAN-0ADHJV0X8I,2,0,2,0,0,2,1,0,1,1,1,3,1,2,0,-206.0,-93.0,0,-0.019480519480519487,-2,0.002889610389610442,-0.038961038961038974,0.6282808102495835,1.3986157907004835,0.714866163762383,1.6391725410632563,-1,1,0,1,2,-2,4,0.13836128171748785,0,0,0,1,2,0,0,2,1,0,0,0,76,0,0,0,0,0,20.0,0
CAN-NJ4XYUTBW4,2,1,1,0,1,2,1,0,1,1,1,3,2,1,0,-418.0,-67.0,0,0.0,0,0.004025974025973933,-0.038961038961038974,1.4624542062296355,0.5552890003798339,1.7285818803750816,0.7330590910838697,0,0,0,1,0,-1,2,0.5682166294476869,0,-2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,22.0,1
CAN-14VGJ1DDBM,2,0,2,0,0,2,1,1,0,3,1,5,1,4,0,-92.0,-156.0,0,0.0,2,-0.0028409090909091717,0.0,0.320664589498423,2.404280548039739,0.3885228311626463,3.3028898839108947,-2,2,-1,-1,2,-1,3,-1.0044202251714123,0,0,0,1,2,0,2,3,1,0,1,0,0,0,0,0,0,0,42.0,2
CAN-QM23NX46TX,1,1,0,0,1,1,0,1,0,1,1,2,2,0,0,-32.0,123.0,0,0.0,-4,-0.0022619047619049093,0.05952380952380952,0.1438549055860472,-0.20209458144766534,1.0677105299345415,-0.40207272489299495,1,-1,1,1,-1,0,-3,0.39588234444087433,2,0,0,-2,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0
CAN-MSUE3RKTNG,2,1,1,0,1,2,1,1,0,0,1,2,1,1,0,-318.0,-197.0,0,0.0,0,0.0018205128205128762,-0.010256410256410262,0.7257534554847569,0.7721269391100904,0.6129969217729316,0.7084793109542524,0,0,0,0,1,0,1,0.32033429262036095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0
CAN-7S4F71JQZJ,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,40.0,104.0,0,-0.005494505494505503,0,-0.00027472527472527375,-0.005494505494505503,-0.024334896496368552,-0.0546424664893435,0.3802434028534094,-0.24138229261056088,0,0,1,0,0,0,0,0.02265412386478083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,1
CAN-DHGNLHHB28,1,1,0,0,1,1,1,0,0,3,1,4,2,2,0,-128.0,-148.0,0,0.0,0,-0.0019393939393939075,0.0,1.3988911901790393,1.0548079742524998,1.46384996208887,1.3369612653289147,0,0,0,2,1,-2,5,1.222065335887529,1,0,0,2,2,1,0,2,2,0,0,0,151,0,0,0,0,0,16.0,0
CAN-W6XIWEIIV0,2,1,1,0,1,1,2,0,0,1,1,3,2,1,0,-8.0,-309.0,0,0.0,0,0.0016233766233766378,-0.019480519480519487,0.7668729787557824,0.8543871279737569,1.3453086332126394,0.6112981315696988,0,0,1,0,1,0,2,-0.2468044859723657,-3,1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,19.5,0
CAN-7XPLJJCW50,1,1,0,0,1,1,0,0,1,2,1,3,2,1,0,-91.0,-143.0,0,0.0,0,-0.002166666666666761,0.05,1.2013069205405975,0.5492771877784706,1.5142516948825233,0.586337168140481,0,0,2,0,0,0,0,0.16423687542351062,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,22.0,0
CAN-AM8AOLPDZA,1,1,0,0,1,1,1,0,0,1,1,2,2,0,0,-53.0,150.0,0,0.0,-2,-0.0014285714285713347,0.0,0.9721854985854245,-0.16146681196278972,1.3455873979082744,-0.37560626946824605,1,-1,1,2,-2,-1,-2,1.328294277521489,2,0,0,1,0,1,0,0,1,-1,0,-1,-227,0,0,-1,0,0,14.0,0
CAN-XGACJBOABG,2,0,2,0,0,2,0,0,2,3,1,5,3,2,0,-109.0,-222.0,0,0.0,0,0.002182539682539786,0.0,1.4004028410323754,1.7147188434790208,2.1800069700080646,1.6077623486782753,0,0,1,0,1,0,2,-0.09418412849723024,-2,2,-1,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,9.0,0
CAN-MS59YQ5F2T,1,0,0,1,0,1,1,0,0,2,1,3,0,2,0,144.0,64.0,0,0.08333333333333333,-4,0.004027777777777852,0.0,-0.31478583130726234,-0.0770387674655002,-0.4118891755558025,1.015318574780773,-1,1,0,0,2,-1,0,-0.2915707308974902,0,2,0,0,-1,0,0,1,0,0,-1,1,105,0,0,0,0,0,28.0,0
CAN-3D4DX5VMPF,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,60.0,-281.0,0,0.0,2,-0.0007692307692307443,0.0,-0.6397152994957438,0.8832422040270407,-0.3424799806428047,0.8337637538005362,-1,1,0,-1,1,0,2,-1.122071418953098,-3,1,-1,-2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0
CAN-9YZTXIDHHF,2,1,1,0,1,2,0,1,1,2,1,4,2,2,0,13.0,-184.0,0,0.0,0,0.006787878787878898,-0.0727272727272727,0.8712879851080104,1.2045697355028078,1.44453809445488,1.5065196779623011,-1,1,0,0,1,-1,2,-0.6425508500684942,-1,0,0,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,27.5,1
CAN-21M25FY4UU,1,1,0,0,1,1,1,0,0,2,1,3,1,2,0,-703.0,-50.0,0,0.0,0,-0.0002307692307692566,-0.023076923076923078,0.8130514865392571,0.7713101595331255,0.7773819770903949,1.3072963922577467,0,0,0,1,1,-1,2,0.6942912074951624,1,-4,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,24.0,0
CAN-815CKTQ5D9,2,1,1,0,1,2,1,1,0,2,1,4,2,2,0,-101.0,-228.0,0,0.0,0,0.006145833333333184,-0.0625,1.1847117953456263,1.2719544554505988,1.4291987226534641,1.4205650709628788,0,0,1,0,2,0,4,0.6767083852584084,0,0,0,2,2,1,0,1,1,0,-1,0,0,0,0,0,0,0,22.0,1
CAN-TTUUVHES17,2,1,1,0,1,2,1,1,0,0,1,2,1,1,0,-68.0,-25.0,0,0.0,0,0.0014732142857143415,0.0,0.5426460528160558,0.38194587014028647,0.681386376955138,0.64262122708756,-1,1,0,1,1,-2,4,0.11209674182509533,1,-1,1,1,0,0,1,1,0,0,-1,1,5,0,0,0,0,0,42.5,2
CAN-LIC2LRK72W,2,1,1,0,1,2,1,1,0,1,1,3,2,1,0,-387.0,-150.0,0,0.0,0,-0.0015584415584415368,0.0,1.1287008720211498,0.531353322177051,1.4245350316710084,0.5983936126238016,1,-1,0,2,0,-1,2,1.2104103392058438,1,-1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,43.0,2
CAN-T68WXC1JGJ,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,-131.0,48.0,0,-0.016483516483516508,2,-0.0005494505494505475,0.0,0.8666679100093377,-0.013170568679399523,0.8986086294910405,-0.14379190857481117,1,-1,0,1,0,0,0,0.9267706605308766,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0
CAN-HIF5I6YL3L,1,1,0,0,1,1,0,1,0,1,1,2,1,1,0,-493.0,-97.0,0,0.0,-4,0.0029761904761905766,-0.011904761904761904,0.6860000289704423,0.714098440024588,0.8560856250369502,0.8051108576015782,-1,1,0,0,1,-1,0,-0.23660425849464845,0,-3,0,1,1,0,0,1,0,1,0,0,28,0,0,1,0,0,45.0,1
CAN-HCIIRWWMSO,1,0,1,0,0,1,1,0,0,1,1,2,0,2,0,107.0,-488.0,0,-0.011904761904761904,-2,0.002738095238095317,-0.059523809523809534,-0.058130082801499956,1.4642326907122978,-0.33298108286202943,1.7366095621513569,-2,2,0,0,2,-2,0,-0.9527532985313527,-3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,34.0,1
CAN-HPDFJELOWJ,1,0,1,0,0,1,0,1,0,2,1,3,2,1,0,-74.0,18.0,0,0.0,2,0.0018333333333333535,-0.016666666666666663,0.7784276002813897,-0.10199377704527557,1.3659346766799199,0.02196800752512873,2,-2,1,2,-1,0,1,1.480871382100858,0,0,0,1,0,0,-1,0,2,0,0,-1,-635,0,0,0,0,0,49.0,1
CAN-CHNYH3UE55,2,0,2,0,0,2,2,0,0,1,1,3,1,2,0,-169.0,-94.0,0,-0.033333333333333326,4,-0.0028333333333333544,0.05,0.5786270399736744,1.1177490560970937,0.7029116250398719,1.4548780190095432,1,-1,0,1,1,0,3,0.9076915125983672,0,-1,0,1,2,0,1,0,1,0,0,0,81,0,0,0,0,0,45.5,2
