candidate_record_id,evidence_group,unanchored_class_changed,experimental_anchored_class_changed,total_variation_probability_change,mean_absolute_probability_change,p_review_warranted_change,experimental_anchor_t1_weight
CAN-G8Y57LP84G,meaningful_new_evidence,1,1,0.06629166178250818,0.04419444118833879,0.06629166178250823,1.0
CAN-Z71UP542XS,meaningful_new_evidence,1,1,0.1601227695324022,0.10674851302160147,-0.1601227695324023,1.0
CAN-4JWPB1NS8O,meaningful_new_evidence,0,0,0.059970818045071206,0.039980545363380804,-0.059970818045071206,1.0
CAN-P09I5QXWAL,meaningful_new_evidence,1,1,0.06505893712177094,0.04337262474784729,-0.03526202714742577,1.0
CAN-N3Z0C6YMT2,meaningful_new_evidence,0,0,0.07343729912433278,0.04895819941622185,0.014921000051010713,1.0
CAN-6OUG9A8BMO,meaningful_new_evidence,0,0,0.14586738350225037,0.09724492233483358,-0.050483988241016686,1.0
CAN-V42T2ZVPT5,meaningful_new_evidence,1,1,0.13814871376610266,0.0920991425107351,0.09622443296020422,1.0
CAN-82H4VKFG3O,effectively_no_meaningful_update,0,0,0.0633389511380139,0.0422259674253426,0.0365911854200546,0.0
CAN-P7DDCGCOG1,meaningful_new_evidence,1,1,0.050423512132607304,0.03361567475507154,0.043563383051186705,1.0
CAN-GZUB0H45I3,meaningful_new_evidence,1,1,0.10740002896586415,0.0716000193105761,0.019561582471968098,1.0
CAN-BH54HUUYCY,effectively_no_meaningful_update,1,0,0.12698482471346986,0.08465654980897991,0.05485875922268074,0.0
CAN-OT4XREA68P,meaningful_new_evidence,0,0,0.05889974507352472,0.03926649671568314,-0.0588997450735248,1.0
CAN-3WSM8WDYEO,meaningful_new_evidence,0,0,0.041450950383989174,0.027633966922659448,0.0284148002568356,1.0
CAN-31IUZGGVJ9,meaningful_new_evidence,0,0,0.05155958799010238,0.034373058660068255,-0.0048119606431436535,1.0
CAN-NBO5OG9TWM,meaningful_new_evidence,1,1,0.29302697440095926,0.19535131626730617,-0.29302697440095926,1.0
CAN-MJN2OR273J,meaningful_new_evidence,1,1,0.1284831433337927,0.08565542888919514,0.08311188318047208,1.0
CAN-HCWEEY3YDU,meaningful_new_evidence,0,0,0.083186884047722,0.05545792269848133,0.08318688404772201,1.0
CAN-N8I41Q3CSD,meaningful_new_evidence,1,1,0.14389290269080013,0.09592860179386675,0.136048451978875,1.0
CAN-MYGUUC14FW,meaningful_new_evidence,1,1,0.12378797589601259,0.0825253172640084,0.019360011718659087,1.0
CAN-8J88ZSUDYF,effectively_no_meaningful_update,0,0,0.11066383327281172,0.07377588884854115,-0.0012760669817616088,0.0
CAN-5AITIRYJOV,meaningful_new_evidence,0,0,0.05670170053552936,0.03780113369035291,-0.056701700535529406,1.0
CAN-48C2D4O5DX,meaningful_new_evidence,0,0,0.06906651446056382,0.04604434297370921,0.0690665144605638,1.0
CAN-XJPA2ROKKS,meaningful_new_evidence,0,0,0.08016661520765317,0.05344441013843545,0.019462272780610787,1.0
CAN-FNRLYWFM6B,meaningful_new_evidence,0,0,0.05540833661497416,0.03693889107664944,0.027107725860573306,1.0
CAN-RED0F809QB,meaningful_new_evidence,0,0,0.0684127364870844,0.045608490991389604,0.01285453120795349,1.0
CAN-MKMQ1XEC1C,meaningful_new_evidence,0,0,0.02230862442816653,0.014872416285444353,-0.009531660014739207,1.0
CAN-TIPOLC684X,meaningful_new_evidence,0,0,0.10749869722603958,0.07166579815069306,0.05695847139093907,1.0
CAN-D95VGR4ESJ,meaningful_new_evidence,0,0,0.08699612526446002,0.05799741684297335,0.0818488981687749,1.0
CAN-9PKMYV93GO,meaningful_new_evidence,1,1,0.29114480582342855,0.19409653721561904,0.0820033695190546,1.0
CAN-T0CGHDSTEG,meaningful_new_evidence,0,0,0.11617278074614847,0.07744852049743231,0.07065648055391927,1.0
CAN-74AL3B9H6M,meaningful_new_evidence,1,1,0.08181637810177156,0.05454425206784771,0.02014901291986171,1.0
CAN-E3SLY07F7C,meaningful_new_evidence,0,0,0.051784544005990654,0.0345230293373271,-0.05178454400599061,1.0
CAN-IX3NJYMYMG,meaningful_new_evidence,0,0,0.08094265961115223,0.053961773074101486,0.08094265961115221,1.0
CAN-HW442XS312,meaningful_new_evidence,1,1,0.09383996019709676,0.06255997346473118,-0.03491149488538875,1.0
CAN-5S5OOMKX7X,meaningful_new_evidence,1,1,0.12833142045690382,0.08555428030460255,0.029017198708229414,1.0
CAN-7EQMMMLPZI,meaningful_new_evidence,0,0,0.03196215144492984,0.021308100963286558,0.026374354924446897,1.0
CAN-HMDGX8OXCP,meaningful_new_evidence,0,0,0.10293697547958604,0.06862465031972402,0.05131130922206231,1.0
CAN-NIGIZJMUU6,meaningful_new_evidence,0,0,0.058007350157180435,0.03867156677145362,-0.011231252662539187,1.0
CAN-Y0F08BD3RJ,meaningful_new_evidence,0,0,0.07159762742703452,0.04773175161802301,0.0318227514046409,1.0
CAN-Q9B2XEA0GM,meaningful_new_evidence,0,0,0.04702309278632283,0.03134872852421522,0.00654658615402548,1.0
CAN-4ZYHTUBMRG,weak_minor_update,1,1,0.05927216965777443,0.03951477977184962,-0.01586442919720321,0.5
CAN-JB37DNW0NX,meaningful_new_evidence,0,0,0.007107176772778834,0.004738117848519223,-0.005034625531976589,1.0
CAN-UT5RW1KFOB,meaningful_new_evidence,1,1,0.1732381228766853,0.1154920819177902,0.1276902715499592,1.0
CAN-K4RDFO707V,meaningful_new_evidence,1,1,0.1085933570117244,0.0723955713411496,-0.1085933570117244,1.0
CAN-4WW8JRNEU9,meaningful_new_evidence,0,0,0.057479658334798095,0.03831977222319873,0.019609228170554993,1.0
CAN-PZEI55M0T2,meaningful_new_evidence,0,0,0.14472367991515972,0.09648245327677314,0.09559927026702308,1.0
CAN-115E6R0TVA,meaningful_new_evidence,0,0,0.09647377093538591,0.06431584729025727,-0.014233657705870484,1.0
CAN-J0DPR4NDSO,meaningful_new_evidence,1,1,0.12186846992732756,0.08124564661821837,0.07124958554993532,1.0
CAN-2ZZ9CVQ4BB,meaningful_new_evidence,1,1,0.1226112539019929,0.08174083593466193,0.058632350646540876,1.0
CAN-AZVGB4JZT3,meaningful_new_evidence,1,1,0.08818759166835041,0.05879172777890027,-0.03333479899278813,1.0
CAN-3Y9K6Y4VVS,meaningful_new_evidence,0,0,0.11379749981203093,0.07586499987468728,0.007271891548675996,1.0
CAN-OWS3QWL0GW,meaningful_new_evidence,1,1,0.146051712074128,0.09736780804941868,0.08638964442857361,1.0
CAN-QXZLSQC85G,meaningful_new_evidence,0,0,0.1323563209800313,0.08823754732002087,-0.1323563209800313,1.0
CAN-RJTOS8HMPW,meaningful_new_evidence,0,0,0.019605423748014106,0.01307028249867607,0.019605423748014106,1.0
CAN-QARVV3J0GP,meaningful_new_evidence,0,0,0.04887342730048502,0.03258228486699002,-0.048873427300485106,1.0
CAN-4KNMD4UME8,meaningful_new_evidence,0,0,0.04455014656801508,0.029700097712010053,-0.017484333038517264,1.0
CAN-KSO64N1VQ4,meaningful_new_evidence,0,0,0.03439850249633816,0.022932334997558774,0.023593925018070838,1.0
CAN-GKIY8211G3,meaningful_new_evidence,0,0,0.11349436692435609,0.07566291128290406,-0.1134943669243561,1.0
CAN-59HB4659T8,meaningful_new_evidence,0,0,0.021423281729366292,0.014282187819577527,-0.016014871540121184,1.0
CAN-GWAEVOUXZH,meaningful_new_evidence,0,0,0.07587299778348786,0.050581998522325235,-0.07587299778348788,1.0
CAN-T0O6IL9QTB,meaningful_new_evidence,0,0,0.1309213065106471,0.08728087100709807,0.012729875297104912,1.0
CAN-Q1MGLC2BHN,meaningful_new_evidence,1,1,0.182226638520793,0.12148442568052865,0.1297697274651101,1.0
CAN-CDO93JBDPP,meaningful_new_evidence,0,0,0.09485185873956768,0.06323457249304512,0.005997665485346304,1.0
CAN-4C9A1LJYCO,effectively_no_meaningful_update,0,0,0.109842139558548,0.07322809303903201,0.024705240962746983,0.0
CAN-2WY3QK5N4V,effectively_no_meaningful_update,0,0,0.08333580985768393,0.05555720657178929,-0.036587140718353006,0.0
CAN-IUHXBH8HR7,meaningful_new_evidence,0,0,0.1065734052124361,0.07104893680829073,0.10657340521243613,1.0
CAN-0K9ZMGMVXU,meaningful_new_evidence,0,0,0.06999275260861318,0.046661835072408786,0.039900471872005405,1.0
CAN-6QLZ0SPYFK,meaningful_new_evidence,0,0,0.04207598046461433,0.028050653643076223,-0.012119214486740304,1.0
CAN-CSIU24JP7R,meaningful_new_evidence,1,1,0.05034310754746946,0.03356207169831297,0.03570477132425731,1.0
CAN-5U5IK8VVCA,meaningful_new_evidence,0,0,0.11929375295466105,0.0795291686364407,-0.043288413971598896,1.0
CAN-J8HBTS5APO,meaningful_new_evidence,0,0,0.09040609418080299,0.06027072945386866,-0.09040609418080292,1.0
CAN-QTZTO1EZQY,meaningful_new_evidence,0,0,0.06331279779369538,0.04220853186246359,0.002125089993663176,1.0
CAN-RPE1594X08,meaningful_new_evidence,0,0,0.10188738821623934,0.06792492547749289,0.05398448200564959,1.0
CAN-N23HJAQNSV,meaningful_new_evidence,0,0,0.06970627654235463,0.04647085102823642,-0.06552242518682258,1.0
CAN-TKNECBPKQV,meaningful_new_evidence,0,0,0.08562814451951788,0.057085429679678584,0.007448836666400921,1.0
CAN-RHVAHA78QC,meaningful_new_evidence,0,0,0.09584647284573153,0.06389764856382102,0.058866481465528295,1.0
CAN-QRFUZUTBGB,meaningful_new_evidence,0,0,0.01415688907519562,0.009437926050130413,0.012004749638066192,1.0
CAN-SPWV3AT6QE,meaningful_new_evidence,0,0,0.04160294861371017,0.02773529907580678,-0.04160294861371011,1.0
CAN-NQ010MEBQA,effectively_no_meaningful_update,0,0,0.13775941767782973,0.09183961178521982,0.0149113036231594,0.0
CAN-WXMOJJ9BA0,meaningful_new_evidence,1,1,0.1619894431516632,0.1079929621011088,0.1619894431516632,1.0
CAN-XN7O7TQV5Q,effectively_no_meaningful_update,0,0,0.05294573376079595,0.035297155840530635,-0.052945733760795866,0.0
CAN-YK2N80NUMI,meaningful_new_evidence,0,0,0.08932306408859382,0.05954870939239588,-0.04694062199524068,1.0
CAN-J06RKTPZYF,meaningful_new_evidence,1,1,0.06882569827324143,0.04588379884882762,-0.06882569827324148,1.0
CAN-UU4RE1OE9O,meaningful_new_evidence,1,1,0.021129815607981495,0.01408654373865433,0.005069894805895592,1.0
CAN-3YJFR1B3T0,meaningful_new_evidence,1,1,0.07114673116233977,0.047431154108226514,-0.0001676705493506847,1.0
CAN-2E4PYIM0N9,meaningful_new_evidence,0,0,0.03385225850326605,0.0225681723355107,-0.01905191164109421,1.0
CAN-3EWL5E7AF9,meaningful_new_evidence,1,1,0.202175233257692,0.13478348883846133,0.047692988402079306,1.0
CAN-EWINGK5GFQ,meaningful_new_evidence,1,1,0.04445660913878789,0.029637739425858595,0.012134941742453192,1.0
CAN-MGZUY7ZT7Y,meaningful_new_evidence,1,1,0.13028855652920773,0.0868590376861385,0.07289608415338569,1.0
CAN-MUQQFLP9RC,meaningful_new_evidence,0,0,0.0326331164993503,0.021755410999566866,-0.008598895449851096,1.0
CAN-BZ6HY38742,meaningful_new_evidence,1,1,0.057100626349465805,0.0380670842329772,0.05710062634946583,1.0
CAN-K27NGN0466,meaningful_new_evidence,1,1,0.08605549829843939,0.057370332198959595,-0.027451591282973087,1.0
CAN-7P7VRCSYMF,meaningful_new_evidence,0,0,0.0777346924411532,0.051823128294102135,0.04037069918296829,1.0
CAN-OPOUSJ7BKW,meaningful_new_evidence,0,0,0.0691291086127178,0.046086072408478534,-0.0009778260505539094,1.0
CAN-O9JJKU2OC6,meaningful_new_evidence,1,1,0.11777795135968425,0.0785186342397895,0.0733699374463696,1.0
CAN-F9Z65E9BNP,meaningful_new_evidence,1,1,0.07724137834576637,0.05149425223051091,-0.009767501948596297,1.0
CAN-QIGO7R4L93,meaningful_new_evidence,1,1,0.1068079670782383,0.0712053113854922,0.10680796707823831,1.0
CAN-SNURRYY21D,meaningful_new_evidence,1,1,0.07835943932604544,0.05223962621736363,-0.006644587625697029,1.0
CAN-FLL9D2QEOV,meaningful_new_evidence,1,1,0.06150493848869509,0.04100329232579673,0.0383294076086399,1.0
CAN-5YUGOYBYGN,meaningful_new_evidence,0,0,0.03499926337762112,0.02333284225174741,0.004397371190519389,1.0
CAN-OYKE1NRFQF,meaningful_new_evidence,0,0,0.03432102004051399,0.022880680027009326,0.034321020040514016,1.0
CAN-V4BN8OG63U,meaningful_new_evidence,1,1,0.06764541268311228,0.04509694178874152,-0.06198828050202715,1.0
CAN-PN8CXSA4UY,meaningful_new_evidence,1,1,0.06516688159570865,0.04344458773047243,0.01755739523024122,1.0
CAN-WM27G4N7RI,meaningful_new_evidence,0,0,0.007403093812321293,0.004935395874880862,-0.007403093812321293,1.0
CAN-X00JLUGSHG,meaningful_new_evidence,1,1,0.11473104400886286,0.07648736267257523,0.0935423462116331,1.0
CAN-98HG5SXLQ2,effectively_no_meaningful_update,0,0,0.09358354968023255,0.062389033120155035,0.014192903800560985,0.0
CAN-S1P1G57QU1,meaningful_new_evidence,0,0,0.03305586376137984,0.022037242507586558,0.009424211953867723,1.0
CAN-JFUC8HQZ9P,meaningful_new_evidence,0,0,0.08130937016695224,0.054206246777968155,0.05850940582044761,1.0
CAN-D0WRPIQR1S,meaningful_new_evidence,0,0,0.03483262218374246,0.023221748122494973,-0.02434515236659071,1.0
CAN-B1NTZ8CSZC,meaningful_new_evidence,1,1,0.13368096911893385,0.08912064607928923,0.1336809691189338,1.0
CAN-4IYKTVD0Y2,meaningful_new_evidence,0,0,0.007519592430784344,0.005013061620522896,-0.005684495819876401,1.0
CAN-V55HNR1FB6,meaningful_new_evidence,0,0,0.0454761384759369,0.0303174256506246,0.01939062806017572,1.0
CAN-WQUXEUDWH8,meaningful_new_evidence,1,1,0.18864724407209443,0.1257648293813963,-0.18864724407209446,1.0
CAN-WB4ZPM5PTW,meaningful_new_evidence,1,1,0.08361379976131007,0.055742533174206715,0.08361379976131009,1.0
CAN-NSK4OV97DW,meaningful_new_evidence,0,0,0.05592524971345003,0.03728349980896669,0.05592524971345003,1.0
CAN-V9C13UU7X4,meaningful_new_evidence,0,0,0.017890566109837733,0.011927044073225155,0.014941576002874296,1.0
CAN-1AMMUCF5R6,meaningful_new_evidence,0,0,0.10143402805200126,0.06762268536800084,0.10143402805200127,1.0
CAN-QKWVWNU62J,meaningful_new_evidence,1,1,0.022155091549673128,0.01477006103311542,0.01054769237739489,1.0
CAN-IY693SK5SX,meaningful_new_evidence,0,0,0.16596706497526673,0.11064470998351116,0.16596706497526664,1.0
CAN-5HZLMG9DM2,meaningful_new_evidence,1,1,0.20219790929381368,0.13479860619587578,-0.015392778488717007,1.0
CAN-Y6F2JFCLDF,meaningful_new_evidence,1,1,0.11274796099377239,0.0751653073291816,0.037107547065472896,1.0
CAN-Y20TQB3TS5,meaningful_new_evidence,0,0,0.05614824577294422,0.037432163848629484,0.05614824577294408,1.0
CAN-6FIO389AU7,effectively_no_meaningful_update,1,0,0.1263156160638363,0.08421041070922419,0.005777137474944405,0.0
CAN-GRA38D14NY,meaningful_new_evidence,0,0,0.056403568752654024,0.03760237916843601,0.049158313549972465,1.0
CAN-8GA93H6KIG,meaningful_new_evidence,1,1,0.09437271894360656,0.06291514596240437,0.09437271894360669,1.0
CAN-B59SITVGUU,meaningful_new_evidence,0,0,0.012923520003462835,0.008615680002308557,0.008253491330614204,1.0
CAN-EB58KEL4UN,meaningful_new_evidence,0,0,0.026061235697852375,0.017374157131901585,0.021812272114314524,1.0
CAN-PPYZ15G93Y,meaningful_new_evidence,1,1,0.05845191908233595,0.03896794605489063,0.010276688472015794,1.0
CAN-14KOFXWOII,meaningful_new_evidence,0,0,0.047534690635608834,0.03168979375707256,0.03534858762411869,1.0
CAN-CKLXPC2OP3,meaningful_new_evidence,1,1,0.07202353555959243,0.048015690373061616,-0.04282985410890433,1.0
CAN-XZTOPHGQLA,meaningful_new_evidence,0,0,0.06835061340018019,0.045567075600120126,0.038099988346300184,1.0
CAN-IX8Y3DKM80,meaningful_new_evidence,0,0,0.047280934732731164,0.03152062315515411,0.04728093473273118,1.0
CAN-5AVZEGFE2H,meaningful_new_evidence,0,0,0.17378313401484097,0.11585542267656064,0.0858294090480885,1.0
CAN-V8CINKV6MD,meaningful_new_evidence,1,1,0.09553341703264218,0.06368894468842812,-0.05739469945206388,1.0
CAN-VTT1P0TVT3,meaningful_new_evidence,0,0,0.065612832599929,0.04374188839995267,-0.028089599406446397,1.0
CAN-F9ZSNIC7ZF,meaningful_new_evidence,0,0,0.10859818915825747,0.07239879277217165,0.026156434845056475,1.0
CAN-8G8DNC475G,meaningful_new_evidence,0,0,0.10449632720071207,0.06966421813380805,-0.10449632720071209,1.0
CAN-DC1GA9MDH1,meaningful_new_evidence,0,0,0.1906084918164696,0.1270723278776464,0.11856600836845979,1.0
CAN-KTHXUQ2414,meaningful_new_evidence,0,0,0.06262578478634498,0.04175052319089665,-0.008510631606502006,1.0
CAN-TK9TB1S19Y,meaningful_new_evidence,0,0,0.03946950682945759,0.026313004552971725,0.00701496376553129,1.0
CAN-FKLYJ7U1YS,meaningful_new_evidence,1,1,0.0707671762647727,0.04717811750984847,-0.03216696798502561,1.0
CAN-AZ16WO3HMM,meaningful_new_evidence,1,1,0.045446401784213164,0.030297601189475443,0.04544640178421322,1.0
CAN-D6X2W1YHOP,meaningful_new_evidence,1,1,0.16039084590772498,0.10692723060514998,-0.0803665807839668,1.0
CAN-QMY2HW9Z2L,meaningful_new_evidence,0,0,0.09583486487161996,0.0638899099144133,-0.05121231353722033,1.0
CAN-NBY8LIJY2H,meaningful_new_evidence,0,0,0.052613515630458955,0.03507567708697264,0.052613515630459004,1.0
CAN-RLYHGGB812,meaningful_new_evidence,1,1,0.14892070002551439,0.09928046668367625,0.14892070002551433,1.0
CAN-1VI3VJALX0,meaningful_new_evidence,0,0,0.04557543425856826,0.03038362283904551,-0.011063631859289047,1.0
CAN-LDZLCJBUXC,meaningful_new_evidence,0,0,0.10935583797164843,0.07290389198109895,0.04704826011286059,1.0
CAN-XQB0VYH16Q,meaningful_new_evidence,1,1,0.11364929988848907,0.07576619992565937,0.027822685574851513,1.0
CAN-C0IOUR82A9,meaningful_new_evidence,1,1,0.16811667230220612,0.11207778153480408,-0.16811667230220612,1.0
CAN-O9USYJHQMC,meaningful_new_evidence,1,1,0.1313441304120656,0.08756275360804373,-0.0036550764226993826,1.0
CAN-IT144LSF3N,meaningful_new_evidence,0,0,0.02687744148321776,0.017918294322145173,-0.019148584409808295,1.0
CAN-25Z0WY8KD6,meaningful_new_evidence,0,0,0.07297153034686485,0.0486476868979099,0.026459435928277486,1.0
CAN-FIZHRZAR05,meaningful_new_evidence,0,0,0.00914588302590802,0.006097255350605346,0.006544903390299506,1.0
CAN-GILJ7LILF0,meaningful_new_evidence,0,0,0.06574491495786583,0.04382994330524389,-0.03701719996029451,1.0
CAN-8KKC5F5AQD,meaningful_new_evidence,0,0,0.0954967173986151,0.0636644782657434,0.04602167340328339,1.0
CAN-ZFXYQS3LE0,meaningful_new_evidence,1,1,0.21065541356618525,0.14043694237745682,0.13909913255390405,1.0
CAN-YXK9SET97I,meaningful_new_evidence,0,0,0.02013092911697531,0.013420619411316873,-0.009574485377054298,1.0
CAN-2PCC3NOW4K,effectively_no_meaningful_update,0,0,0.050779131286681795,0.033852754191121194,0.009109716336030416,0.0
CAN-YJ8LGGS30N,meaningful_new_evidence,0,0,0.11629585167216666,0.07753056778144445,0.1162958516721666,1.0
CAN-QXMH7RZQL4,meaningful_new_evidence,1,1,0.09383598161060114,0.06255732107373409,-0.09383598161060108,1.0
CAN-ZKQBFUAFRU,meaningful_new_evidence,0,0,0.12507478184747634,0.08338318789831756,-0.017974371314077697,1.0
CAN-N16LL8NXK4,meaningful_new_evidence,0,0,0.05048969932000588,0.03365979954667059,-0.050489699320005854,1.0
CAN-3NXAVY8SDC,meaningful_new_evidence,0,0,0.1447685013375512,0.09651233422503414,-0.1447685013375511,1.0
CAN-VRA3QD4LKN,meaningful_new_evidence,0,0,0.04534742869979702,0.030231619133198013,0.04534742869979702,1.0
CAN-BQIQJRH9EA,meaningful_new_evidence,1,1,0.055105643270041776,0.036737095513361184,-0.01860588865870183,1.0
CAN-HM7OL3T2UR,meaningful_new_evidence,0,0,0.06340665378583536,0.04227110252389024,0.04792797081306499,1.0
CAN-PGKS43FOZA,meaningful_new_evidence,0,0,0.05213853605841556,0.03475902403894371,-0.024558568283175597,1.0
CAN-D2PFDQ12NJ,meaningful_new_evidence,0,0,0.17082795510837942,0.11388530340558628,0.08269161932847681,1.0
CAN-FQM2P9C434,meaningful_new_evidence,1,1,0.05905251635720726,0.039368344238138175,-0.006244691920034795,1.0
CAN-H9S24QT57H,meaningful_new_evidence,1,1,0.13603698642866655,0.0906913242857777,0.10264169234742099,1.0
CAN-JNL2Y64NDE,meaningful_new_evidence,0,0,0.08440444607312662,0.05626963071541775,0.01235412605896588,1.0
CAN-NHYBV973VF,meaningful_new_evidence,0,0,0.07604048805039773,0.050693658700265154,0.07604048805039776,1.0
CAN-VV8EGL3P7J,meaningful_new_evidence,0,0,0.04312940295057162,0.028752935300381078,-0.04312940295057166,1.0
CAN-6045ADGW9W,meaningful_new_evidence,0,0,0.08129122291748489,0.05419414861165659,-0.049409142558390295,1.0
CAN-7V5BRMWDYN,meaningful_new_evidence,0,0,0.05064468319530546,0.03376312213020364,-0.05064468319530552,1.0
CAN-0LXDBUWLQ7,meaningful_new_evidence,0,0,0.12682030004045305,0.08454686669363537,-0.04864402539104051,1.0
CAN-2B6CKB4AM3,meaningful_new_evidence,1,1,0.10706073148739528,0.07137382099159685,0.0740397709991687,1.0
CAN-IB1UKY7N49,meaningful_new_evidence,0,0,0.06852383154950435,0.04568255436633623,0.06852383154950437,1.0
CAN-62QUHP68MF,meaningful_new_evidence,0,0,0.12323281423426445,0.08215520948950963,0.12323281423426452,1.0
CAN-V8HPD7A03Y,meaningful_new_evidence,1,1,0.06830109570686783,0.045534063804578556,0.012996752317128518,1.0
CAN-YVRMB50LXO,meaningful_new_evidence,0,0,0.1183279267666727,0.07888528451111514,0.06569550765796821,1.0
CAN-VEK7XHPIZ6,meaningful_new_evidence,0,0,0.048232420095633166,0.03215494673042211,-0.04823242009563322,1.0
CAN-3MZEWJWVQV,meaningful_new_evidence,1,1,0.25960636055625835,0.17307090703750558,0.07815003051983802,1.0
CAN-XYEX43VOYI,meaningful_new_evidence,0,0,0.10971903129715031,0.07314602086476688,-0.10971903129715033,1.0
CAN-X79KUGCGXF,meaningful_new_evidence,1,1,0.01844909273325565,0.012299395155503767,-0.018449092733255623,1.0
CAN-MABXUV3TAL,meaningful_new_evidence,1,1,0.041280937444138244,0.027520624962758828,0.024531470592944582,1.0
CAN-7D5DQF7XL8,meaningful_new_evidence,1,1,0.295714701206401,0.19714313413760065,0.1100270538390524,1.0
CAN-7N1QIS1P0T,meaningful_new_evidence,1,1,0.12688346119763888,0.08458897413175925,0.023291245709583602,1.0
CAN-Q6MZ6ATUA3,meaningful_new_evidence,1,1,0.1130998246493724,0.07539988309958161,0.1130998246493724,1.0
CAN-22C0KBIBGX,meaningful_new_evidence,0,0,0.10353024794731762,0.06902016529821174,0.09536679082201244,1.0
CAN-QXSZDS1R7A,meaningful_new_evidence,0,0,0.10532362843307685,0.0702157522887179,0.0006811550314358983,1.0
CAN-QER84ULG9Y,meaningful_new_evidence,0,0,0.1307569463638633,0.08717129757590887,0.13075694636386326,1.0
CAN-4ITWAMFK9B,meaningful_new_evidence,0,0,0.07246272552977949,0.04830848368651966,0.05363345240063669,1.0
CAN-VJ1ATXQ4KR,meaningful_new_evidence,1,1,0.1626928394870634,0.1084618929913756,0.10176367811293349,1.0
CAN-SAG6OOLHJ4,meaningful_new_evidence,0,0,0.07743501295502098,0.05162334197001398,-0.07743501295502098,1.0
CAN-NEE7OHMDBH,meaningful_new_evidence,0,0,0.04946134294713603,0.03297422863142402,0.025983677027233476,1.0
CAN-VSJ3C41K8Q,meaningful_new_evidence,1,1,0.09333281296841542,0.06222187531227694,-0.09333281296841539,1.0
CAN-OA6NKRF6V4,meaningful_new_evidence,0,0,0.08946404505368726,0.05964269670245817,0.08946404505368732,1.0
CAN-D5NC4Z9MRT,meaningful_new_evidence,1,1,0.08965429178134024,0.059769527854226824,0.03793776513500097,1.0
CAN-OEHFM0HS62,meaningful_new_evidence,0,0,0.04527247199818907,0.03018164799879271,0.006167328174592479,1.0
CAN-BKC59F5ISB,meaningful_new_evidence,0,0,0.1457432615897863,0.09716217439319086,-0.011809729531639293,1.0
CAN-23GYE6HE20,meaningful_new_evidence,1,1,0.1151129937144103,0.07674199580960687,-0.0700210376305127,1.0
CAN-VDCOXWSZXH,meaningful_new_evidence,0,0,0.07654894014989728,0.05103262676659819,-0.07654894014989727,1.0
CAN-8OR3H1DVKB,meaningful_new_evidence,0,0,0.12530479919728232,0.08353653279818822,0.051820313862424486,1.0
CAN-G3H2H70T1A,meaningful_new_evidence,0,0,0.08838926132096177,0.05892617421397451,-0.037771450662880124,1.0
CAN-A2RLXDB62M,meaningful_new_evidence,0,0,0.07321592886016899,0.04881061924011266,-0.060320002522180116,1.0
CAN-TFIY9NVZ36,meaningful_new_evidence,1,1,0.07608631539659096,0.05072421026439397,-0.076086315396591,1.0
CAN-REDCIZDXQE,meaningful_new_evidence,1,1,0.06244845482807811,0.04163230321871874,0.062448454828078204,1.0
CAN-AMCMM74SFC,meaningful_new_evidence,0,0,0.04125729308900236,0.027504862059334906,0.031765334561048186,1.0
CAN-5EJMGHC7OC,meaningful_new_evidence,1,1,0.1345504582014437,0.08970030546762914,0.0791610591857057,1.0
CAN-UI1U043NP9,meaningful_new_evidence,0,0,0.013445452928568302,0.008963635285712201,0.011249348786310509,1.0
CAN-89FRT03JTJ,meaningful_new_evidence,0,0,0.08106266003119172,0.05404177335412782,0.004924436347770733,1.0
CAN-UAQ6A2MRLN,meaningful_new_evidence,1,1,0.11363660025087984,0.07575773350058655,0.07872070423749827,1.0
CAN-ECUKBF2RLK,meaningful_new_evidence,1,1,0.08086653677123588,0.05391102451415725,-0.08086653677123587,1.0
CAN-KW0T6CZF0L,meaningful_new_evidence,0,0,0.028847021175418402,0.019231347450278935,-0.02884702117541843,1.0
CAN-7ORK8UDKVH,meaningful_new_evidence,1,1,0.09096119944115665,0.060640799627437764,-0.09096119944115671,1.0
CAN-4ZGH2F12FP,meaningful_new_evidence,0,0,0.07144065639057696,0.04762710426038464,-0.05001455479622091,1.0
CAN-54KWA4BNP7,meaningful_new_evidence,0,0,0.03197813270881014,0.021318755139206762,-0.008343249559437604,1.0
CAN-SG5U028016,meaningful_new_evidence,1,1,0.08718339763219785,0.0581222650881319,0.03375721015550459,1.0
CAN-HJS5W082N0,meaningful_new_evidence,1,1,0.13595574548296502,0.09063716365531001,0.061570289400302514,1.0
CAN-QEGWAHB7RD,meaningful_new_evidence,1,1,0.11614044460707863,0.07742696307138576,0.11614044460707856,1.0
CAN-8TJHW4WBK3,meaningful_new_evidence,0,0,0.10289503435863531,0.06859668957242354,0.10289503435863523,1.0
CAN-VYOKKOADRW,meaningful_new_evidence,1,1,0.10640865168100598,0.07093910112067066,0.0577472224405802,1.0
CAN-SDM4G1BDLU,meaningful_new_evidence,1,1,0.06258781106329375,0.04172520737552917,-0.03992241057474816,1.0
CAN-Y1Y3LQ7S0L,meaningful_new_evidence,0,0,0.06673236408475836,0.044488242723172235,0.026205735468401603,1.0
CAN-Y7RX7KEVXX,meaningful_new_evidence,1,1,0.2471976311996131,0.16479842079974208,-0.24719763119961308,1.0
