candidate_record_id,linked_record_count,source_diversity,state_missing_ratio,link_confidence_mean,oos_share_known_state,distinct_oos_states,active_address_oos_count,active_address_de_count,active_oos_credential_count,active_de_credential_count,de_count_90d,historical_oos_count_over_365d,days_since_latest_oos,latest_oos_recency_advantage_days,historical_oos_only,oos_decay_share_365d,recent_oos_independent_source_count_90d,recent_latest_source_oos_count_365d,recent_latest_source_de_count_365d,recent_cross_source_conflict_present_365d,de_residency_proxy_present,days_past_60_day_grace_proxy,post_60d_oos_vehicle_signal_count,post_60d_prior_state_persistence_any_present
CAN-E3OJ9W3IMM,12,5,0.0,0.9533333333333333,0.5,1,0,0,1,1,0,6,416.0,-288.0,1,0.5429765746425309,0,0,1,0,1,454,0,1
CAN-3QXWWVA8C7,12,5,0.0833333333333333,0.965,0.5454545454545454,1,0,0,0,1,0,5,170.0,-40.0,0,0.4613607465479036,0,1,1,1,1,431,0,0
CAN-X3OBTE3CTM,12,5,0.0,0.9633333333333334,0.5833333333333334,1,1,0,1,0,0,5,55.0,476.0,0,0.6655353645846034,2,2,0,0,0,0,0,0
CAN-58JRRKXCV8,13,5,0.0,0.9642307692307692,0.3846153846153846,1,0,2,0,2,3,5,551.0,-537.0,1,0.1834397917074423,0,0,4,0,0,0,0,0
CAN-EWZOKKMNRW,11,5,0.0909090909090909,0.954090909090909,0.5,1,1,0,1,0,1,4,125.0,-35.0,0,0.4828874558303459,0,1,2,1,1,0,0,0
CAN-N25Q6A1A5Y,10,5,0.0,0.953,0.4,1,0,0,0,1,0,4,650.0,-508.0,1,0.1929952013987546,0,0,2,0,0,0,0,0
CAN-5ZV87GJPUV,11,5,0.1818181818181818,0.9559090909090908,0.4444444444444444,1,0,0,1,0,1,4,439.0,-429.0,1,0.2978454301073198,0,0,2,0,0,0,0,0
CAN-RR6K41JXNP,12,5,0.0833333333333333,0.9616666666666666,0.5454545454545454,1,0,1,0,0,1,4,69.0,-1.0,0,0.4431596212205336,1,1,3,1,0,0,0,0
CAN-N8S7CYW8OS,13,5,0.0,0.9519230769230768,0.5384615384615384,1,0,0,0,0,1,5,31.0,-23.0,0,0.510386662749141,1,1,1,1,1,0,0,0
CAN-WW3TNLBTRM,12,5,0.0833333333333333,0.9441666666666664,0.5454545454545454,1,0,0,0,0,0,4,73.0,377.0,0,0.6248075757140055,1,1,0,0,0,0,0,0
CAN-88ENP27J5Q,9,5,0.0,0.9683333333333332,0.4444444444444444,1,0,0,1,1,0,2,153.0,138.0,0,0.4963023499396246,0,2,1,1,0,0,0,0
CAN-W6ELM4H2NY,9,5,0.0,0.9538888888888888,0.6666666666666666,1,0,0,0,0,0,5,134.0,231.0,0,0.5442050954349313,0,1,1,1,0,0,0,0
CAN-7VFI9YZQ8X,10,5,0.0,0.967,0.3,1,0,0,1,1,0,2,10.0,220.0,0,0.3846487182196831,1,1,1,1,0,0,0,0
CAN-EGBQBQ79XO,10,5,0.1,0.949,0.4444444444444444,1,0,0,2,0,1,1,87.0,-42.0,0,0.5127241254426217,1,2,1,1,0,0,0,0
CAN-JE0P84AGCT,11,5,0.0909090909090909,0.9586363636363636,0.7,1,0,0,2,0,0,5,26.0,397.0,0,0.6825022744980933,1,2,0,0,0,0,0,0
CAN-LJX9YTUEN8,11,5,0.0,0.9659090909090908,0.6363636363636364,1,0,0,0,1,1,7,393.0,-384.0,1,0.4045036795569299,0,0,3,0,1,0,0,0
CAN-J5IXMKEGFR,13,5,0.0769230769230769,0.9434615384615384,0.4166666666666667,1,1,0,0,1,1,1,62.0,17.0,0,0.5708626297767956,1,4,0,0,1,0,0,0
CAN-QYZ2YEJ2ZN,10,5,0.1,0.954,0.4444444444444444,1,0,0,0,1,0,2,2.0,226.0,0,0.6847665698811983,1,2,1,1,0,0,0,0
CAN-6X6CFFUUZK,12,5,0.0,0.9416666666666668,0.5,1,0,0,1,1,0,5,182.0,188.0,0,0.4702721591193368,0,1,0,0,1,492,0,0
CAN-6BNXI4IMJS,13,5,0.0,0.9542307692307692,0.3846153846153846,1,1,1,0,0,2,4,249.0,-237.0,0,0.1748352374401778,0,0,5,0,1,46,0,0
CAN-VKWODYHDUB,13,5,0.0,0.9573076923076924,0.6153846153846154,1,0,1,2,0,2,5,144.0,-110.0,0,0.4743889458108003,0,2,2,1,1,0,0,0
CAN-B4YKATOXCS,11,5,0.0,0.9640909090909092,0.3636363636363636,1,1,1,0,2,1,3,247.0,-213.0,0,0.2438228950801277,0,0,2,0,0,0,0,0
CAN-0EFCPTKPZC,14,5,0.0714285714285714,0.9507142857142856,0.4615384615384615,3,1,0,1,1,0,4,206.0,94.0,0,0.503251528220847,0,2,2,1,1,0,0,0
CAN-SGJZ0CTGRD,12,5,0.0,0.9383333333333334,0.5833333333333334,1,0,0,1,0,1,3,42.0,-18.0,0,0.664529079603947,2,4,1,1,1,0,0,0
CAN-0FJ721FZPN,11,5,0.0,0.954090909090909,0.6363636363636364,1,0,0,0,1,0,6,185.0,478.0,0,0.7902285794116501,0,1,0,0,0,0,0,0
CAN-DUOENYZJGB,16,5,0.0625,0.95125,0.4666666666666667,1,0,0,1,1,1,7,772.0,-746.0,1,0.248765407673155,0,0,2,0,0,0,0,0
CAN-UOPPQWR2YN,12,5,0.0,0.9558333333333334,0.5,1,0,1,2,0,0,4,291.0,-187.0,0,0.4414230412976236,0,1,2,1,1,91,0,0
CAN-IBMVHSX8ZY,12,5,0.0833333333333333,0.9558333333333334,0.4545454545454545,1,0,0,0,1,0,2,86.0,126.0,0,0.5500699815980067,1,3,1,1,1,632,1,1
CAN-6GR59U2VZI,13,5,0.0,0.9642307692307692,0.4615384615384615,1,0,1,0,1,3,4,88.0,-71.0,0,0.3634542585326528,1,1,4,1,0,0,0,0
CAN-HYCN90HEBI,12,5,0.0,0.96,0.6666666666666666,1,1,0,0,0,1,8,421.0,-357.0,1,0.4814627331085164,0,0,2,0,1,0,0,0
CAN-604XRUHNPO,12,5,0.0,0.95,0.4166666666666667,1,1,0,1,1,1,3,4.0,68.0,0,0.4169308179853644,1,2,3,1,1,0,0,0
CAN-FD2USTG00E,12,5,0.0,0.965,0.5,1,1,0,0,1,0,4,33.0,221.0,0,0.6144185320701842,1,1,1,1,1,0,0,0
CAN-X5B5FMAI5G,13,5,0.0,0.9573076923076924,0.5384615384615384,1,1,0,1,2,1,3,90.0,-2.0,0,0.7121652827347237,1,3,1,1,0,0,0,0
CAN-FW075KKKXS,11,5,0.0909090909090909,0.9659090909090908,0.4,1,0,1,0,1,1,4,470.0,-390.0,1,0.2074447218790407,0,0,1,0,1,290,0,0
CAN-C15163XN7H,10,5,0.0,0.961,0.3,1,0,1,0,1,0,2,224.0,-9.0,0,0.4062222439831736,0,1,2,1,1,648,1,0
CAN-WZAZDOWTTF,14,5,0.0,0.9557142857142856,0.5714285714285714,1,0,0,2,1,1,7,362.0,-348.0,0,0.4595390010179151,0,1,2,1,0,0,0,0
CAN-6KZ4T63MN5,13,5,0.0769230769230769,0.9588461538461538,0.5,1,2,0,0,2,0,4,340.0,-188.0,0,0.5451103029844327,0,1,1,1,1,0,0,0
CAN-4W5FETG44J,13,5,0.0,0.9526923076923076,0.4615384615384615,1,0,1,1,1,0,4,212.0,176.0,0,0.6710966487943827,0,1,0,0,1,328,2,1
CAN-5SVVED93I4,12,5,0.0,0.965,0.5833333333333334,1,0,0,0,2,0,4,39.0,333.0,0,0.703959458886649,2,3,0,0,1,0,0,0
CAN-AQCQEQWCN1,9,4,0.0,0.9661111111111113,0.2222222222222222,1,0,0,0,1,0,1,143.0,92.0,0,0.3482737668513668,0,1,2,1,1,1676,1,0
CAN-T39YYJEIW3,14,5,0.0,0.9585714285714284,0.6428571428571429,1,1,0,0,0,0,9,466.0,-295.0,1,0.5130745948403067,0,0,1,0,1,0,0,0
CAN-UGBP5FO3J2,3,1,0.0,0.995,0.6666666666666666,1,0,0,2,0,0,1,58.0,252.0,0,0.6647367385004253,1,1,0,0,1,0,0,0
CAN-M0R4FRYLVF,11,4,0.0,0.9595454545454544,0.5454545454545454,1,0,0,2,0,0,5,200.0,368.0,0,0.6531293365794365,0,1,0,0,0,0,0,0
CAN-BI2MZKUFN4,12,5,0.0833333333333333,0.9541666666666666,0.5454545454545454,1,0,0,0,0,1,4,30.0,6.0,0,0.534581409442216,1,1,2,1,0,0,0,0
CAN-YBY5OTZSS4,12,5,0.0,0.9575,0.5,1,1,0,0,1,0,6,374.0,158.0,0,0.5722546984431097,0,0,0,0,1,0,0,0
CAN-U1A74RTDB2,14,5,0.0,0.9521428571428572,0.4285714285714285,2,0,0,1,1,1,5,333.0,-269.0,0,0.2366032426860845,0,0,3,0,1,1736,1,0
CAN-N937EWD03J,9,4,0.0,0.9561111111111112,0.3333333333333333,1,0,0,1,1,1,1,127.0,-57.0,0,0.4096622236679909,0,1,1,1,0,0,0,0
CAN-A5LDJSXQZQ,14,5,0.0,0.9557142857142856,0.5,1,2,0,0,0,1,3,17.0,21.0,0,0.6789695983500248,1,3,2,1,0,0,0,0
CAN-Q1G8222TVV,14,5,0.0,0.9585714285714284,0.5714285714285714,1,0,1,1,1,1,5,67.0,-56.0,0,0.5944137715392568,1,3,1,1,0,0,0,0
CAN-FY5QJUAVM7,6,4,0.0,0.9533333333333333,1.0,1,0,0,1,0,0,5,180.0,,0,1.0,0,1,0,0,0,0,0,0
CAN-B6YJVVJDZQ,11,5,0.0909090909090909,0.9595454545454544,0.4,1,1,0,0,0,0,2,6.0,206.0,0,0.4821894915837599,1,1,1,1,0,0,0,0
CAN-9PAW3A1RUH,13,5,0.0,0.9557692307692308,0.6923076923076923,1,0,1,1,1,0,8,184.0,71.0,0,0.6174648621538711,0,1,1,1,1,353,0,0
CAN-38TSUWU60T,11,5,0.0,0.9495454545454546,0.5454545454545454,1,1,0,0,1,1,4,158.0,-118.0,0,0.5141822175515225,0,1,2,1,0,0,0,0
CAN-UKRK437NP6,11,4,0.0,0.9595454545454544,0.4545454545454545,1,1,0,0,1,0,5,443.0,-154.0,1,0.3397513928046849,0,0,1,0,0,0,0,0
CAN-UALEW473E3,19,5,0.0526315789473684,0.944473684210526,0.4444444444444444,1,0,1,0,1,0,3,35.0,185.0,0,0.5859029573912755,1,4,1,1,0,0,0,0
CAN-8LFMUHI1N7,10,5,0.0,0.961,0.4,1,0,0,0,1,0,3,319.0,-151.0,0,0.369427242022653,0,1,2,1,0,0,0,0
CAN-JTBFN3ZAEB,11,5,0.0,0.9559090909090908,0.4545454545454545,1,0,0,1,1,0,2,125.0,326.0,0,0.6791276388590121,0,3,0,0,0,0,0,0
CAN-BI1G6VLLAX,11,5,0.0909090909090909,0.9622727272727272,0.4,1,0,0,0,0,1,3,178.0,-172.0,0,0.3237789455880244,0,0,3,0,1,1425,1,0
CAN-N8PO08NKN7,13,5,0.0,0.9534615384615384,0.3846153846153846,1,1,0,0,0,0,3,314.0,-28.0,0,0.4686946210824055,0,2,1,1,1,0,0,0
CAN-IU56ZSZ8L9,17,5,0.0588235294117647,0.9514705882352942,0.5625,3,2,1,1,0,0,3,14.0,81.0,0,0.6729615575053015,2,3,1,1,1,0,0,0
CAN-XF6TZVBSB6,12,5,0.0,0.9499999999999998,0.5,1,2,0,0,1,0,4,10.0,111.0,0,0.5590911509732939,1,2,2,1,0,0,0,0
CAN-JXAWZQ1M59,12,5,0.0,0.9533333333333333,0.5,1,1,0,2,0,1,5,133.0,-101.0,0,0.3927271727421429,0,1,4,1,1,0,0,0
CAN-QVPD36DK0R,12,5,0.0833333333333333,0.9616666666666666,0.5454545454545454,1,0,0,1,1,3,5,346.0,-336.0,0,0.2961570618141922,0,1,3,1,1,0,0,0
CAN-7I04862KST,12,5,0.0,0.95,0.5,1,0,1,0,1,0,5,252.0,51.0,0,0.4807109579749061,0,1,2,1,0,0,0,0
CAN-55JSAETFI4,13,5,0.0769230769230769,0.9626923076923076,0.5,1,0,1,1,1,0,4,195.0,-96.0,0,0.4686388789292106,0,2,2,1,1,85,0,0
CAN-3N3WLTB0O2,14,5,0.0714285714285714,0.9571428571428572,0.4615384615384615,1,0,1,0,0,1,6,794.0,-715.0,1,0.1700326757925037,0,0,4,0,0,0,0,0
CAN-JJPDVQLBAZ,12,5,0.0,0.9558333333333332,0.3333333333333333,1,0,1,0,1,0,3,61.0,181.0,0,0.2765316363766791,1,1,1,1,1,376,0,0
CAN-6Y99TN50Z5,11,5,0.0909090909090909,0.9659090909090908,0.6,1,0,0,0,0,0,5,297.0,-201.0,0,0.4849409365219686,0,1,1,1,0,0,0,0
CAN-EO2EGA83WN,14,5,0.0,0.9571428571428572,0.5,1,1,0,1,1,0,4,47.0,136.0,0,0.6051019600289518,2,3,1,1,0,0,0,0
CAN-AYNHVH8P4Z,12,5,0.0,0.9533333333333333,0.5,1,0,1,0,0,1,4,62.0,22.0,0,0.4010554150901351,1,2,2,1,0,0,0,0
CAN-QL8PYHDTV7,14,5,0.0,0.9585714285714284,0.3571428571428571,1,0,1,0,2,1,3,114.0,-31.0,0,0.33659501096772,0,1,3,1,0,0,0,0
CAN-U73BW1ACRF,9,5,0.1111111111111111,0.9683333333333332,0.375,1,0,1,0,1,0,2,198.0,362.0,0,0.6036796471202348,0,1,0,0,0,0,0,0
CAN-KQR77FRHP8,10,5,0.0,0.942,0.4,1,1,0,0,0,0,2,6.0,133.0,0,0.4175996875352241,1,1,2,1,1,0,0,0
CAN-U8XSXFC51G,11,5,0.0,0.9622727272727272,0.5454545454545454,1,0,0,0,1,1,4,54.0,1.0,0,0.4552589829656356,1,1,1,1,1,853,0,0
CAN-2BM54L7V9L,14,5,0.0,0.9621428571428572,0.5,1,1,0,0,1,1,5,40.0,35.0,0,0.4166502413741325,1,2,3,1,1,0,0,0
CAN-ZNTSJ8ROZJ,9,5,0.0,0.9605555555555556,0.5555555555555556,1,1,0,0,0,1,3,238.0,-186.0,0,0.5438568122955509,0,2,1,1,1,0,0,0
CAN-PZQK1H1FMH,9,5,0.2222222222222222,0.9616666666666666,0.7142857142857143,1,0,0,1,0,0,5,378.0,-11.0,1,0.6218418820320119,0,0,0,0,1,495,0,0
CAN-FTZGQNOEGM,14,5,0.0,0.9414285714285716,0.4285714285714285,1,0,1,0,1,2,5,180.0,-170.0,0,0.3501718537982841,0,1,2,1,0,0,0,0
CAN-0EUESG5K2H,12,5,0.0,0.9616666666666666,0.5,1,1,1,1,1,2,5,312.0,-292.0,0,0.3179781805980235,0,0,3,0,0,0,0,0
CAN-8WPLTT1AWN,10,5,0.1,0.967,0.2222222222222222,1,0,0,0,0,0,2,528.0,112.0,0,0.3879699319065434,0,0,0,0,1,580,0,0
CAN-WLI1OKFOYH,12,5,0.0833333333333333,0.9591666666666666,0.5454545454545454,1,0,0,0,0,0,2,10.0,621.0,0,0.8515607696654423,1,4,0,0,1,0,0,0
CAN-TK96SK9XHW,9,5,0.0,0.9683333333333332,0.6666666666666666,1,0,1,1,1,0,5,312.0,-162.0,0,0.4724509950528005,0,1,2,1,1,90,0,0
CAN-WG6ML5FXO7,13,5,0.0,0.9488461538461538,0.5384615384615384,1,1,0,0,1,0,4,18.0,133.0,0,0.6788542511176516,2,3,1,1,1,0,0,0
CAN-GXM5ROKRAM,12,5,0.0,0.9633333333333334,0.3333333333333333,1,0,1,1,0,2,2,140.0,-119.0,0,0.3426667356937122,0,1,3,1,1,688,1,0
CAN-C8FLCHHOGO,14,5,0.0,0.9607142857142856,0.5714285714285714,1,1,0,1,0,0,4,24.0,327.0,0,0.6793364316069793,2,4,1,1,1,0,0,0
CAN-4N5MJ8POMX,12,5,0.0833333333333333,0.9575,0.4545454545454545,1,1,0,1,0,0,2,218.0,412.0,0,0.6223953777504763,0,3,0,0,1,0,0,0
CAN-KK28LD910V,13,5,0.0,0.9588461538461538,0.4615384615384615,1,0,0,1,0,0,5,71.0,173.0,0,0.4718855668410814,1,1,1,1,1,796,0,1
CAN-5QGAJCVEH1,12,5,0.0833333333333333,0.9591666666666666,0.4545454545454545,1,0,1,1,0,0,4,319.0,33.0,0,0.4873859990184204,0,1,1,1,1,292,0,0
CAN-7DCGHB97FC,12,5,0.0,0.9616666666666666,0.6666666666666666,1,0,0,0,1,0,5,21.0,138.0,0,0.6851112312244514,1,3,1,1,1,0,0,0
CAN-YQ1DH2D2BT,14,5,0.0,0.9542857142857144,0.5714285714285714,1,0,1,1,2,2,7,154.0,-125.0,0,0.3403792938684431,0,1,4,1,0,0,0,0
CAN-8JFV7FZAIE,15,5,0.0666666666666666,0.9556666666666668,0.5,2,0,1,1,0,0,6,157.0,48.0,0,0.4279533436821048,0,1,2,1,1,572,0,0
CAN-T5GBYQTPFP,14,5,0.0,0.9621428571428572,0.5,1,0,1,1,1,1,5,18.0,37.0,0,0.3833958209738476,1,2,2,1,0,0,0,0
CAN-ZBJP7TMXMC,11,5,0.0,0.953181818181818,0.5454545454545454,1,0,0,0,1,1,6,409.0,-389.0,1,0.511915269815034,0,0,1,0,0,0,0,0
CAN-BKZ4IGRVBL,10,5,0.0,0.963,0.3,1,0,0,0,1,1,2,17.0,55.0,0,0.3123281452030499,1,1,2,1,0,0,0,0
CAN-HB9THH1BHZ,13,5,0.0,0.9534615384615384,0.6153846153846154,1,0,1,1,0,0,8,468.0,-242.0,1,0.4287052839848841,0,0,2,0,0,0,0,0
CAN-MWXCND5E18,12,5,0.0,0.9558333333333334,0.5833333333333334,1,1,1,0,0,0,4,43.0,145.0,0,0.595487499046203,1,3,2,1,0,0,0,0
CAN-8JL04KR4U3,13,5,0.0,0.9573076923076924,0.5384615384615384,1,2,0,0,0,1,2,75.0,3.0,0,0.6898774219743842,1,3,2,1,0,0,0,0
CAN-KEM4M9DS0Y,9,5,0.2222222222222222,0.9616666666666666,0.4285714285714285,1,1,0,0,0,0,2,357.0,2.0,0,0.4884087572929557,0,1,1,1,0,0,0,0
CAN-8OFVKRN4X7,13,5,0.0769230769230769,0.9588461538461538,0.5,1,0,1,1,0,1,4,158.0,-155.0,0,0.5211202961059521,0,1,1,1,0,0,0,0
CAN-3EA4YQEIXT,14,5,0.0,0.9521428571428572,0.4285714285714285,1,0,1,0,0,0,5,203.0,217.0,0,0.4625591808109678,0,1,0,0,0,0,0,0
CAN-NOS4E8QNJV,8,5,0.0,0.95625,0.625,1,0,0,0,1,1,5,417.0,-389.0,1,0.331193231952081,0,0,2,0,1,0,0,0
CAN-FODKT20Y7G,10,5,0.0,0.961,0.4,1,0,1,0,0,2,4,444.0,-427.0,1,0.2561512646756191,0,0,3,0,0,0,0,0
CAN-UW6PCYZA5D,12,5,0.0,0.9533333333333333,0.5,1,1,0,1,1,0,4,16.0,399.0,0,0.654803485837775,2,2,0,0,0,0,0,0
CAN-UZU6NUJ4DA,11,4,0.0909090909090909,0.9640909090909092,0.6,1,1,0,1,1,0,4,31.0,156.0,0,0.6684250662797515,2,2,1,1,0,0,0,0
CAN-1FSXHNX36P,12,5,0.0,0.9525,0.4166666666666667,1,0,1,1,0,2,3,82.0,-39.0,0,0.4041782421807827,1,2,3,1,1,1290,1,0
CAN-9JZAACI3KA,12,5,0.0,0.965,0.5,1,0,1,0,0,1,5,16.0,60.0,0,0.396863617573423,1,1,3,1,0,0,0,0
CAN-Q9N21I0VPB,14,5,0.0,0.9635714285714286,0.4285714285714285,1,1,0,0,1,1,3,62.0,-41.0,0,0.460922690276637,1,2,2,1,1,0,0,0
CAN-M0HXBGMS8R,11,5,0.0,0.9413636363636364,0.5454545454545454,1,0,0,0,0,1,5,39.0,47.0,0,0.4991536190450531,1,1,1,1,1,0,0,0
CAN-9YDI9JF29O,11,5,0.0,0.953181818181818,0.4545454545454545,1,0,0,0,0,0,4,120.0,195.0,0,0.4453932684132146,0,1,1,1,1,566,0,0
CAN-WR3VJ3Q1WV,9,5,0.0,0.9638888888888888,0.7777777777777778,1,0,0,1,0,0,7,386.0,-226.0,1,0.579306358006987,0,0,1,0,1,0,0,0
CAN-414SN99HXO,12,5,0.0,0.9533333333333333,0.3333333333333333,1,0,1,0,0,1,2,289.0,-199.0,0,0.3554308640046511,0,0,3,0,0,0,0,0
CAN-ASWBXQIDTH,13,5,0.0,0.9557692307692308,0.5384615384615384,1,1,0,0,2,0,2,87.0,350.0,0,0.7703483571863765,1,4,0,0,0,0,0,0
CAN-FNWKPTMMW8,13,5,0.0,0.9503846153846152,0.4615384615384615,1,0,1,0,1,1,5,210.0,-160.0,0,0.3326788445552086,0,1,3,1,1,0,0,0
CAN-EQVV340P3O,10,5,0.0,0.961,0.2,1,0,1,0,1,0,2,850.0,-635.0,1,0.0805414531352321,0,0,4,0,0,0,0,0
CAN-H4J490X225,15,5,0.0,0.957,0.4,2,0,0,0,0,0,6,413.0,-168.0,1,0.3511891247032084,0,0,1,0,1,580,0,0
CAN-TI2VP4DM8A,14,5,0.0714285714285714,0.9571428571428572,0.4615384615384615,1,0,1,1,0,1,4,89.0,-33.0,0,0.4851055607289037,1,2,2,1,1,815,1,1
CAN-YONJ5WKYEY,11,5,0.0,0.9495454545454546,0.6363636363636364,1,1,1,1,1,1,4,14.0,33.0,0,0.5935218543950282,1,2,2,1,0,0,0,0
CAN-WOJNG9FY9U,14,5,0.0714285714285714,0.9571428571428572,0.4615384615384615,1,0,1,0,0,0,4,94.0,41.0,0,0.4450397107148142,0,2,2,1,0,0,0,0
CAN-Y97PERX3VA,10,5,0.0,0.963,0.6,1,1,0,1,0,0,5,58.0,334.0,0,0.61944276176432,1,1,0,0,0,0,0,0
CAN-CRDCOIMDB9,11,5,0.0,0.9495454545454546,0.4545454545454545,1,1,1,0,1,1,3,108.0,-74.0,0,0.4077952083480126,0,1,2,1,0,0,0,0
CAN-3DHRZMGIJ3,3,1,0.0,0.995,0.6666666666666666,1,0,0,1,0,0,2,554.0,498.0,0,0.7327949790432101,0,0,0,0,0,0,0,0
CAN-GZ1YRR6FV4,8,4,0.125,0.95875,0.7142857142857143,1,1,0,1,0,0,5,385.0,114.0,0,0.7125763273957709,0,0,0,0,0,0,0,0
CAN-ZLGL8D5KSN,10,5,0.0,0.951,0.4,1,0,0,2,0,0,3,51.0,103.0,0,0.4674636819476974,1,1,2,1,0,0,0,0
CAN-YVCFG559EJ,12,5,0.0,0.9533333333333333,0.4166666666666667,1,1,0,0,2,0,3,40.0,473.0,0,0.6431263096171008,1,2,0,0,0,0,0,0
CAN-AQ2WD20TL8,13,5,0.0,0.9626923076923076,0.3846153846153846,1,0,1,0,0,0,4,94.0,261.0,0,0.4429654643744804,0,1,1,1,1,1897,1,0
CAN-ILAT7OFHBZ,11,4,0.0,0.9640909090909092,0.4545454545454545,1,0,2,0,1,0,2,26.0,243.0,0,0.5068637484292841,1,3,1,1,1,287,1,1
CAN-J2N7ZBA1PY,13,5,0.0769230769230769,0.9642307692307692,0.5,1,1,0,0,1,0,4,209.0,-9.0,0,0.5566985843927618,0,2,1,1,1,0,0,0
CAN-7EY1TZM3VV,11,5,0.0,0.9559090909090908,0.4545454545454545,1,0,0,0,0,0,5,381.0,-132.0,1,0.4521028553109403,0,0,1,0,0,0,0,0
CAN-XGWZN3LK5I,14,5,0.0,0.9571428571428572,0.5,1,0,0,0,1,2,3,84.0,-83.0,0,0.5497319680405316,1,3,2,1,1,0,0,0
CAN-JMSVBKK42K,14,5,0.0,0.9535714285714284,0.5,1,0,1,1,1,1,4,54.0,-54.0,0,0.465348703733271,1,2,3,1,1,924,1,1
CAN-5EAIN3BVB1,13,5,0.0,0.9588461538461538,0.3846153846153846,1,1,0,1,0,3,3,291.0,-288.0,0,0.2638662212091164,0,0,4,0,1,0,0,0
CAN-RTZOKUR4L9,12,5,0.0,0.9633333333333334,0.4166666666666667,1,1,0,0,1,0,3,51.0,51.0,0,0.4785460387473976,1,2,1,1,1,0,0,0
CAN-RQEC6BR6LF,13,5,0.0,0.9642307692307692,0.6153846153846154,1,1,0,2,0,0,5,257.0,366.0,0,0.7842352639815833,0,3,0,0,1,0,0,0
CAN-BMFFOU4F7S,13,5,0.0,0.961153846153846,0.3846153846153846,1,0,1,1,0,0,4,329.0,-138.0,0,0.3249406642610303,0,1,2,1,1,389,1,1
CAN-3SG5Z344UC,13,5,0.0,0.9642307692307692,0.5384615384615384,1,0,1,0,0,1,5,29.0,30.0,0,0.4355473928712765,1,1,3,1,0,0,0,0
CAN-KWDLRIID1R,15,5,0.0,0.9556666666666666,0.5333333333333333,1,1,0,1,0,0,6,232.0,59.0,0,0.4757368222582313,0,2,2,1,0,0,0,0
CAN-EDZ6OU6QQ8,12,5,0.0833333333333333,0.9541666666666666,0.3636363636363636,1,0,1,0,0,1,2,12.0,67.0,0,0.4284189875717297,1,2,1,1,0,0,0,0
CAN-AE6HWLNY5P,11,5,0.0,0.953181818181818,0.5454545454545454,1,0,0,1,0,0,3,134.0,139.0,0,0.6085249574076887,0,3,1,1,0,0,0,0
CAN-M53HKF7VWB,10,5,0.0,0.9555,0.5,1,0,0,0,0,1,4,137.0,-75.0,0,0.4525492031422859,0,1,1,1,1,481,0,0
CAN-ZF9DQQIH8J,12,5,0.0833333333333333,0.9425,0.2727272727272727,1,1,0,0,1,1,1,14.0,48.0,0,0.4029083090361397,1,2,2,1,0,0,0,0
CAN-OHTB1Y5R2X,12,5,0.0,0.9591666666666666,0.5833333333333334,1,0,0,0,0,0,6,291.0,-137.0,0,0.52043010227104,0,1,1,1,1,0,0,0
CAN-PA7FW78L6T,12,5,0.0,0.9541666666666666,0.5,1,0,0,0,0,0,4,135.0,34.0,0,0.5334686230057758,0,1,1,1,1,0,0,0
CAN-8CJS6XOGJB,10,5,0.0,0.9559999999999998,0.7,1,1,0,1,0,0,6,130.0,-2.0,0,0.6677663937345786,0,1,1,1,0,0,0,0
CAN-9P5FZLLL2I,13,5,0.0,0.9465384615384616,0.4615384615384615,1,0,2,1,1,1,3,135.0,-97.0,0,0.4571562763503165,0,3,1,1,1,291,0,0
CAN-IY9YAZEQ4L,10,5,0.0,0.945,0.5,1,0,0,0,1,0,5,368.0,-137.0,1,0.4576786619221852,0,0,2,0,0,0,0,0
CAN-HL3F3U2YHL,10,5,0.0,0.9469999999999998,0.6,1,0,1,0,0,0,5,114.0,108.0,0,0.545287073176148,0,1,2,1,1,704,1,0
CAN-4TI2169VR1,11,5,0.0,0.9659090909090908,0.2727272727272727,1,0,0,0,0,1,2,56.0,-5.0,0,0.3532025187657636,1,1,1,1,1,991,0,0
CAN-JPOWI08KN7,13,5,0.0,0.9465384615384616,0.5384615384615384,1,1,0,0,2,2,3,103.0,-58.0,0,0.6051689218496429,0,2,2,1,0,0,0,0
CAN-BSXY5T271A,2,1,0.0,0.975,0.5,1,0,0,1,0,0,1,557.0,1120.0,0,0.8934920090080387,0,0,0,0,1,0,0,0
CAN-WG2OCPSD9W,15,5,0.0,0.9556666666666666,0.4666666666666667,1,1,0,0,1,0,2,19.0,295.0,0,0.6923047524001169,2,5,0,0,0,0,0,0
CAN-7M2YJFB2RX,12,5,0.0,0.9533333333333333,0.3333333333333333,1,0,1,0,1,0,3,244.0,-111.0,0,0.3579212193160898,0,1,1,1,1,571,0,0
CAN-O8J5XQ1QHK,13,5,0.0,0.9588461538461538,0.4615384615384615,1,0,0,0,0,0,6,616.0,-380.0,1,0.2958185449165844,0,0,1,0,1,803,1,1
CAN-6OTB78E8N7,13,5,0.0769230769230769,0.9642307692307692,0.5,1,0,1,0,1,1,3,27.0,15.0,0,0.4935011384493922,1,1,2,1,1,490,1,1
CAN-A6UCMMMOYZ,9,5,0.1111111111111111,0.9527777777777776,0.625,1,0,0,0,0,0,3,150.0,204.0,0,0.7391061554109956,0,2,0,0,0,0,0,0
CAN-22MGRQHL00,11,5,0.0,0.9586363636363636,0.5454545454545454,1,0,1,0,1,1,4,305.0,-282.0,0,0.4328624272417555,0,1,2,1,0,0,0,0
