candidate_record_id,new_t1_record_count,new_t1_oos_count,new_t1_de_count,new_t1_state_missing_count,new_t1_source_domain_diversity,new_t1_new_record_count,new_t1_record_correction_count,new_t1_status_update_count,newly_effective_t0_record_count,delta_days_since_latest_oos,delta_days_since_latest_de,delta_oos_decay_90d,delta_de_decay_90d,delta_recent_oos_independent_source_count_90d,delta_recent_de_independent_source_count_90d,delta_active_address_oos_count,delta_active_address_de_count,delta_link_confidence_mean,delta_post_60d_oos_vehicle_signal_count,delta_post_60d_prior_state_persistence_any_present,delta_t1_update_observation_lag_mean_days,delta_t1_late_arriving_update_count_over_30d
CAN-6NHOI7HD4X,2,1,1,0,2,0,1,1,3,-389.0,-56.0,2.3390431008138424,0.3539796291488987,2,0,0,-1,0.0129807692307692,0,0,23.0,0
CAN-J0K1AQHF5Z,1,0,1,0,1,0,0,1,0,131.0,36.0,-0.1733153266839877,0.1060208207242168,0,0,0,0,-0.0009090909090909,0,0,40.0,1
CAN-K6JAS98LV3,1,1,0,0,1,0,0,1,0,-115.0,45.0,0.6173113951552898,-0.0491516773321252,1,0,0,0,0.0028296703296704,0,0,38.0,1
CAN-NLVXEKBX6W,2,1,1,0,2,1,1,0,3,-104.0,-82.0,2.1615004096393036,0.4468297450940566,2,1,1,1,0.0011363636363636,0,0,21.0,1
CAN-QIWW50UPFN,1,0,0,1,1,0,1,0,1,-17.0,182.0,-0.2013142026935584,-0.2958042543306645,0,0,0,0,0.0044047619047618,0,0,16.0,0
CAN-EZO5QGJCEJ,0,0,0,0,0,0,0,0,0,32.0,32.0,-0.0883272428636853,-0.2552981573481769,0,0,0,0,0.0,0,0,0.0,0
CAN-55C3NQN6M1,1,0,1,0,1,0,0,1,3,-85.0,-244.0,0.8379360939916144,1.1256469683931771,2,1,0,0,0.0050714285714285,0,0,1.0,0
CAN-L853HDBTAG,2,0,2,0,2,1,0,1,1,63.0,-19.0,-0.566875013492919,0.9068989769087838,-1,1,0,1,0.0021666666666666,0,0,40.5,1
CAN-HCD5WHXHPL,0,0,0,0,0,0,0,0,1,-141.0,135.0,0.5238619899022708,-0.2362530555797891,1,0,0,0,0.0043636363636364,0,0,0.0,0
CAN-8SKCYB81S9,1,1,0,0,1,0,1,0,1,-356.0,-641.0,0.7295725803024069,0.7596638809228907,1,1,0,0,-0.0031666666666666,0,0,22.0,0
CAN-B4YBR0ED9N,0,0,0,0,0,0,0,0,2,133.0,11.0,-0.0125369647135987,0.0058409243010968,0,-1,0,1,0.0010714285714283,0,0,0.0,0
CAN-NPCT3NUN05,2,0,2,0,2,0,1,1,0,68.0,-39.0,-0.1165821191811147,1.0556399842140445,0,1,0,0,0.001736111111111,0,0,41.5,2
CAN-ST6DKXWLIC,0,0,0,0,0,0,0,0,0,135.0,135.0,-1.1141058290663388,-0.2528031119448861,-2,0,0,0,0.0,0,0,0.0,0
CAN-ULSN9XHA4M,2,1,1,0,2,0,0,2,3,-163.0,-581.0,1.3861113336854085,2.359195148294964,1,2,0,1,0.0002272727272727,0,0,21.0,0
CAN-9UY5GF0JHA,2,2,0,0,2,0,1,1,3,-26.0,-223.0,1.613640748720374,0.91268995884488,1,1,1,1,0.0039204545454545,0,0,15.0,0
CAN-ZSI9OHWUZ0,1,0,1,0,1,1,0,0,0,119.0,-49.0,-1.2804255517523564,0.1603814925991232,-2,1,0,0,-0.0001428571428571,0,0,43.0,1
CAN-S0PZKVTPPJ,1,0,1,0,1,0,0,1,0,23.0,-53.0,-0.0743783203116074,0.5030280245090253,0,1,0,0,0.0024285714285714,0,0,45.0,1
CAN-2OKQKA65NL,1,0,1,0,1,0,1,0,0,147.0,-343.0,-0.4357047874529555,0.7447583314199548,0,1,0,1,-0.0002747252747252,0,0,31.0,1
CAN-7Y3LRHYG2P,2,1,1,0,2,1,0,1,1,-11.0,-20.0,0.248558484895021,0.9766629372245216,0,1,0,0,-0.0007211538461538,0,0,44.0,2
CAN-X3G9YIXPL6,1,0,1,0,1,1,0,0,1,-328.0,-1936.0,0.8791886730646972,0.9771597653776346,1,1,0,0,-0.0053333333333334,0,0,1.0,0
CAN-CCH09NVVZV,1,0,1,0,1,1,0,0,0,32.0,-15.0,-0.0848206018404209,0.304620883521935,0,-1,0,0,-0.0002747252747252,0,0,28.0,0
CAN-MVND4C9XVA,1,0,1,0,1,0,0,1,1,186.0,45.0,-0.4560379906672321,0.3173949444037407,0,1,0,1,-0.0012499999999999,0,0,54.0,1
CAN-ET6MLRJTFA,1,0,1,0,1,0,0,1,0,101.0,-228.0,-0.2897008862519954,0.8472328263918747,0,1,0,0,-0.0007692307692307,0,0,6.0,0
CAN-4223Y1PWSZ,2,0,2,0,2,1,1,0,0,31.0,-9.0,-0.3200683153485837,1.2349907090871328,0,1,0,0,0.002025641025641,0,0,37.0,2
CAN-FUPAG7W4F9,1,0,1,0,1,0,0,1,0,133.0,-366.0,-0.7323949335780688,0.7121770052969512,-1,1,0,1,-0.0045054945054945,0,0,31.0,1
CAN-MPOFBU42OZ,2,1,1,0,1,1,1,0,2,-276.0,35.0,0.7099883170633143,1.287922202707467,1,1,0,0,0.00375,0,0,35.5,1
CAN-BDVFJ2WO00,2,2,0,0,2,2,0,0,2,-304.0,-22.0,1.850156185071146,0.2872799480287731,3,1,1,0,0.0064545454545453,0,0,47.0,2
CAN-F98DMF9GK8,1,0,1,0,1,0,0,1,1,7.0,-5.0,0.0567701212080522,-0.2246293403797672,-1,-1,0,-1,-0.0048251748251747,0,0,16.0,0
CAN-I8Q1TMQIYX,2,1,1,0,2,0,0,2,0,-124.0,-13.0,0.3671743505167414,0.1070876446387347,1,0,-1,1,0.0004102564102564,0,0,31.0,1
CAN-CGBYJWNF8P,1,0,1,0,1,1,0,0,0,26.0,7.0,-0.0037106604218351,0.5889093820006164,0,0,0,0,0.0018406593406593,0,0,13.0,0
CAN-0QBKCLVXEG,1,0,1,0,1,0,0,1,3,-59.0,-325.0,1.644613131412502,0.6786152458221435,1,1,0,0,0.0012121212121212,1,1,38.0,1
CAN-9IU6X2M06F,1,1,0,0,1,0,1,0,3,-220.0,-14.0,0.4754413521074012,1.1390008576972683,1,1,0,1,0.0012121212121212,0,0,52.0,1
CAN-7752CBT0BN,1,1,0,0,1,1,0,0,0,-127.0,34.0,0.7999652089905587,-0.0859668753294141,1,0,1,0,-0.0001648351648351,0,0,4.0,0
CAN-ZBHZ6FMVC2,2,1,1,0,2,1,1,0,0,-186.0,-654.0,0.5858865361888173,0.8215985084002903,1,1,0,0,0.0026190476190476,1,1,21.0,0
CAN-9YR8T1NJMI,0,0,0,0,0,0,0,0,1,53.0,-269.0,-0.3345259264004878,0.6882249634707724,0,1,0,0,-0.0003205128205128,0,0,0.0,0
CAN-8UW7AE6YGY,2,0,2,0,2,1,1,0,0,114.0,-40.0,-0.1790480742432179,1.2513365510094443,0,1,0,1,-0.0002678571428572,0,0,24.0,1
CAN-DE9RS3XW94,2,0,2,0,2,1,0,1,0,124.0,-215.0,-0.0537379459828593,1.5087038133364905,0,2,0,0,-0.005595238095238,0,0,22.0,0
CAN-SA7BIZW9Z0,2,2,0,0,2,1,0,1,0,-402.0,164.0,1.61386159418488,-0.1862738296327025,2,0,1,0,0.001993006993007,0,0,23.0,0
CAN-TJ7HE7G5DM,2,1,1,0,1,2,0,0,2,-235.0,-84.0,1.287065799319347,0.6647587142735736,1,1,1,2,-0.0025,0,0,19.0,1
CAN-HVQGTA1MIU,1,0,1,0,1,0,0,1,1,166.0,-96.0,-1.340937254782406,0.8854109679836646,-2,1,0,1,0.0009230769230769,0,0,27.0,0
CAN-IFU77JQGK6,0,0,0,0,0,0,0,0,0,129.0,129.0,-0.199978380429589,-0.0485574011130647,0,0,0,0,0.0,0,0,0.0,0
CAN-ZV6GZSTMDG,0,0,0,0,0,0,0,0,0,144.0,144.0,-0.1954215172771672,-0.2554131586179232,0,0,0,0,0.0,0,0,0.0,0
CAN-S78Z2EHNEH,2,0,2,0,2,1,1,0,0,40.0,-190.0,-0.0392920580252081,1.4249467784772394,0,2,0,0,0.0022307692307692,0,0,34.0,1
CAN-GZYN4I0JP9,2,1,1,0,2,0,1,1,0,-76.0,-151.0,0.5834633679094704,0.5442185093629746,0,1,0,1,0.0004102564102564,0,0,23.0,1
CAN-KA4X6KP8FB,1,0,1,0,1,0,0,1,1,-354.0,-26.0,0.6255017073911233,0.3339385786905049,1,0,1,0,-0.0013333333333332,0,0,12.0,0
CAN-MV4MTLPISI,0,0,0,0,0,0,0,0,1,180.0,103.0,-0.5042096089427242,-0.7796042729087638,0,-2,-1,0,-0.0005494505494505,0,0,0.0,0
CAN-VIWD1ZK5TL,1,0,1,0,1,0,1,0,1,-144.0,-20.0,0.6375480456281293,0.1291469426650755,1,-1,-1,1,-0.0016783216783217,0,0,39.0,1
CAN-IWDLVT542Q,2,1,1,0,1,2,0,0,0,-14.0,-119.0,0.4344119828131294,0.4035565801805154,0,1,0,-1,-0.0033928571428573,0,0,9.5,0
CAN-697B6BHXL7,1,0,1,0,1,0,0,1,0,82.0,16.0,-0.9630424923946136,0.3959976449033142,-2,1,0,1,-0.0042380952380952,0,0,16.0,0
CAN-Z2FMDPQZ6U,2,1,1,0,2,2,0,0,0,-22.0,-308.0,0.4419234995734606,0.772087701967194,0,1,1,0,0.0023660714285713,0,0,21.5,0
CAN-BBZ9D47YDZ,0,0,0,0,0,0,0,0,1,86.0,-617.0,-0.0433353933219551,0.7304151217052588,0,1,0,0,-0.0007575757575757,0,0,0.0,0
CAN-L70ACEG225,1,0,1,0,1,0,0,1,0,159.0,-349.0,-0.3357752654132764,0.6563414888984358,0,1,0,0,0.0026190476190476,0,0,43.0,1
CAN-WZJV935BNK,2,2,0,0,2,1,1,0,3,-173.0,-34.0,1.5030489446163242,1.0477796956630647,2,0,1,1,0.0045192307692308,0,0,22.0,0
CAN-I84CNG49WE,1,1,0,0,1,0,0,1,0,-77.0,98.0,0.2156527521232162,-0.0986541740198996,1,0,0,0,0.0026923076923076,0,0,46.0,1
CAN-92UX4SWLTP,1,0,1,0,1,0,1,0,1,115.0,-62.0,-0.0170389501859619,0.7227337165507817,0,0,0,1,-0.0004895104895106,0,0,7.0,0
CAN-XI2MHDRYY4,1,0,1,0,1,0,0,1,3,71.0,-198.0,-0.234904086871712,2.7146034005418507,-1,4,0,1,0.0007272727272727,0,0,46.0,1
CAN-100OT2QMJG,2,0,2,0,2,1,0,1,0,22.0,-141.0,-0.0263181212577932,1.637857653372517,0,2,0,1,0.0032564102564102,0,0,21.5,0
CAN-F4G7BQPDQG,2,1,1,0,2,1,0,1,1,-116.0,-6.0,1.3515669076992098,0.2655747296193844,2,0,0,1,0.0043028846153845,0,0,32.0,1
CAN-VXTDFK5HIJ,2,1,1,0,2,1,0,1,0,-327.0,-315.0,0.7064468495417234,0.7760576767775049,1,1,1,0,-0.0009523809523809,0,0,21.0,0
CAN-KVD026Q9O1,2,1,1,0,2,0,0,2,0,8.0,-14.0,-0.1588027487405607,-0.0040876047665101,-1,-1,0,1,0.0001785714285714,0,0,25.5,0
CAN-SH46A17808,2,0,2,0,2,1,1,0,0,62.0,-174.0,-0.7853714200596538,1.6141885195868857,-1,2,0,0,-0.0049743589743589,0,0,20.0,0
CAN-A0K6A3D3AN,2,1,1,0,2,1,1,0,1,-98.0,-26.0,0.7055439730303779,1.2276177463122926,1,1,0,1,0.0003896103896103,0,0,14.0,0
CAN-MXXYAHVE5G,0,0,0,0,0,0,0,0,5,-80.0,-301.0,0.2477315995048731,2.092547834034771,0,2,-1,1,-0.0027884615384615,0,0,0.0,0
CAN-D7ASE1KK77,1,1,0,0,1,0,1,0,1,-1.0,76.0,0.8605137063961537,-0.6154372870115067,1,-2,-1,0,0.0022307692307692,2,1,8.0,0
CAN-83US8ELNPQ,2,1,1,0,1,0,2,0,0,-74.0,-184.0,0.4313549123280303,0.440534338717931,0,1,1,1,-0.0008928571428572,0,0,26.5,1
CAN-RMS3E77HHT,0,0,0,0,0,0,0,0,3,24.0,174.0,0.3727469010734974,-0.0542394730554446,1,0,0,0,0.0040259740259739,0,0,0.0,0
CAN-2POZCH38EU,0,0,0,0,0,0,0,0,0,167.0,167.0,-0.1574986510181469,-2.3665045963263113e-06,0,0,0,0,0.0,0,0,0.0,0
CAN-V9RMCF39PI,2,2,0,0,1,0,0,2,1,-8.0,166.0,1.138736402418992,-0.1273064313383054,0,0,0,0,0.0024038461538461,0,0,15.5,0
CAN-K6KHOLUJQC,2,1,1,0,1,0,2,0,0,-541.0,-58.0,0.9332541697244522,0.2345794650694659,1,1,0,0,0.0071282051282052,0,0,22.0,1
CAN-UVJPELKEW7,2,0,2,0,2,0,2,0,1,-44.0,-11.0,0.1313191977147912,0.4053041757054352,0,0,0,0,0.0017548076923076,0,0,27.5,1
CAN-NDT2R6EXSR,2,1,1,0,2,1,0,1,2,-463.0,-33.0,1.7050949071948445,0.5831567317402411,1,0,0,0,0.0005,0,0,11.0,0
CAN-G52AIHN0D6,2,1,0,1,2,0,1,1,0,-366.0,77.0,0.6405345411802024,-0.2237893322008255,1,0,0,0,0.0021428571428571,0,0,45.5,2
CAN-YKV42VY12H,2,0,1,1,1,1,0,1,2,123.0,-386.0,-0.9905378148318404,1.153480461567792,-2,1,1,0,-0.0053939393939393,0,0,26.5,1
CAN-VVMOOPI0HL,1,0,1,0,1,0,1,0,2,-91.0,-399.0,1.17663853544135,0.6681156669248848,2,1,0,0,-0.0075,0,0,45.0,1
CAN-Q330N6VR9A,1,1,0,0,1,1,0,0,0,-453.0,83.0,0.8503107432142155,-0.5385103332573383,1,-1,0,0,0.0001282051282052,0,0,17.0,0
CAN-SVAZFKXXT9,2,1,1,0,2,1,1,0,1,-3.0,-214.0,0.160706827174768,1.1769056480675937,0,1,0,0,0.0023051948051948,0,0,26.0,1
CAN-LXEGI36XGA,1,1,0,0,1,1,0,0,0,-13.0,134.0,0.1384129206890476,-0.2647820045456454,0,0,0,-1,0.003076923076923,0,0,54.0,1
CAN-DYTK9WXYXK,2,0,2,0,2,0,1,1,1,153.0,-418.0,-0.0341054489484105,2.1026568496899833,0,2,0,1,-0.0009740259740259,0,0,11.5,0
CAN-J096OS5S9I,2,1,1,0,2,0,0,2,2,-617.0,-31.0,2.109068139003149,0.397428471945819,3,0,0,0,0.0050714285714285,0,0,37.0,2
CAN-NZPNS8EDKV,2,1,1,0,2,1,1,0,1,-48.0,-21.0,0.6272502885562741,0.2806810224273042,0,0,1,1,0.0024603174603173,0,0,9.5,0
CAN-N79LWQA4AY,2,0,2,0,2,0,0,2,1,-22.0,-116.0,0.1956762862348727,1.2343170903961318,0,2,0,1,-9.868421052661168e-05,1,1,13.5,0
CAN-PB2ZB2KKJF,2,0,2,0,2,0,0,2,1,-34.0,-96.0,0.2138758088854181,1.0124464896118646,1,2,0,1,-0.0017307692307693,0,0,36.5,2
CAN-N8B4PEDSWO,2,1,1,0,2,0,2,0,0,-88.0,-88.0,0.6596684991418407,0.6105061949492654,1,1,0,0,-0.0016783216783217,0,0,36.0,2
CAN-4R0JQ23XI7,2,1,1,0,2,1,0,1,2,-6.0,-467.0,1.304279781544926,1.5542723841059105,2,2,1,0,7.142857142850012e-05,-1,-1,30.0,1
CAN-Q4NS6W7MH5,2,1,1,0,1,1,0,1,2,25.0,-106.0,0.4091405476873263,1.1123871673952397,0,2,-1,0,0.0003418803418804,0,0,18.0,1
CAN-6Z24Q4QY8Y,0,0,0,0,0,0,0,0,0,16.0,16.0,-1.715030591402093e-07,-0.0001341234163661,0,0,0,0,0.0,0,0,0.0,0
CAN-EN4YWZ1ME4,2,1,1,0,2,2,0,0,0,4.0,-10.0,-0.1672260631848054,-0.0187674400309498,0,0,0,1,0.0026190476190476,1,0,28.0,1
CAN-JKAHVIQ1U9,1,0,1,0,1,0,0,1,0,48.0,-548.0,-0.1159542261320831,0.8254540516515231,0,1,0,1,0.0005555555555555,0,0,23.0,0
CAN-PMK5CLUVKS,2,2,0,0,2,2,0,0,2,-203.0,22.0,1.2885402733885485,0.7658483402224481,2,0,0,2,-0.0003125,0,0,46.5,2
CAN-1QE1YMCJUC,2,1,1,0,2,0,0,2,2,16.0,-807.0,0.0907552578346999,1.6127033887705091,-1,2,1,0,0.0027350427350426,0,0,21.0,1
CAN-KI4D8H0W2K,2,0,2,0,1,1,0,1,1,-134.0,-209.0,0.5531305281601591,1.408594767397378,1,1,0,2,-0.0038311688311688,0,0,36.0,1
CAN-WY6D5IOC2U,2,0,2,0,2,1,1,0,0,24.0,-74.0,-0.1941329095756934,1.3196405145772734,0,2,0,1,0.0015098039215686,0,0,38.5,1
CAN-7DYEXDMGTZ,1,1,0,0,1,0,1,0,0,3.0,30.0,0.6445772759245348,-0.1604748886522587,1,0,0,-1,0.0021904761904761,0,0,22.0,0
CAN-GVG2VR3RQZ,2,1,0,1,2,2,0,0,2,-310.0,-17.0,0.7425325208406702,0.9326735407082865,1,1,0,0,0.0039819004524886,0,0,36.5,1
CAN-82SDR596O9,0,0,0,0,0,0,0,0,0,33.0,33.0,-0.3121859816797441,-0.0011492470290061,0,0,0,0,0.0,0,0,0.0,0
CAN-2ILY34ABB2,2,1,1,0,2,1,1,0,0,-49.0,-8.0,0.4397721586813247,0.2997186670415763,1,0,1,0,0.0016071428571429,0,0,25.0,1
CAN-LSEVHXZ724,1,0,1,0,1,1,0,0,1,-359.0,-227.0,0.7826938290379739,0.7763058320429134,1,1,0,1,-0.0003571428571428,1,0,24.0,0
CAN-F5XU4JY9X0,2,0,2,0,2,1,1,0,1,-199.0,-66.0,0.3252141511984312,1.3186064533245756,1,1,1,1,0.0023317307692307,0,0,14.5,0
CAN-XM1033DFSU,0,0,0,0,0,0,0,0,2,69.0,-136.0,-0.1680603237271348,0.4934025144379061,0,1,0,0,0.0029370629370629,0,0,0.0,0
CAN-B53EX4Q2DS,2,1,1,0,1,0,1,1,1,-16.0,-214.0,1.483721495325282,0.8444562836073938,2,1,1,1,-0.0014423076923077,0,0,9.5,0
CAN-LTZEX6FLUK,2,0,2,0,2,0,1,1,0,27.0,-581.0,-0.0462166122679929,1.730649227202148,0,2,0,0,0.0025384615384614,0,0,18.5,1
CAN-P08J6F3HA1,2,1,1,0,2,1,1,0,1,-327.0,-246.0,1.615131695516807,0.7347641124273934,2,1,0,0,0.0007894736842102,0,0,16.5,0
CAN-9KXQ5EJNPK,0,0,0,0,0,0,0,0,1,57.0,133.0,-0.5084483253549954,-0.2024092376361468,-1,0,0,0,5.4945054945076954e-05,0,0,0.0,0
CAN-OHV12T7XKP,1,0,1,0,1,0,1,0,1,131.0,-227.0,-0.4854757409424642,1.4078732777454763,-1,2,0,1,-0.0013986013986013,0,0,23.0,0
CAN-T2J2C72JKL,0,0,0,0,0,0,0,0,0,18.0,18.0,-0.0348399998464209,-0.1046667730043504,0,0,0,0,0.0,0,0,0.0,0
CAN-IOAWWYNKD5,0,0,0,0,0,0,0,0,0,49.0,49.0,-0.4100914643590705,-0.1106528627463888,0,0,0,0,0.0,0,0,0.0,0
CAN-6MVAJ9Q4V1,2,1,1,0,1,0,1,1,0,-159.0,-35.0,0.8451174366407677,0.752467782904024,1,0,0,0,-0.0003921568627452,0,0,8.0,0
CAN-REZR5C3OAV,2,1,1,0,2,0,2,0,0,-127.0,-588.0,0.5418411551544546,0.8778110938822106,1,1,1,0,-0.0004464285714285,0,0,10.5,0
CAN-BCME4GZMWN,2,1,1,0,1,1,1,0,2,-75.0,-882.0,0.4401222988704392,2.0140678551463305,1,3,1,1,0.0051282051282051,0,0,26.5,1
CAN-FVJ2RDCKQ1,2,0,2,0,2,0,1,1,1,-3.0,1.0,-0.0025251868708253,0.5366841281490262,0,1,0,1,-0.0031666666666666,1,1,34.5,1
CAN-YPY46FBMCC,2,1,1,0,2,0,1,1,0,-140.0,-26.0,0.5699096608670691,0.2843054745169788,1,0,0,1,0.0005,0,0,37.5,2
CAN-61KXI5FXDX,2,1,1,0,2,2,0,0,1,-41.0,-259.0,0.5988302250898361,0.6451493356893098,0,1,0,1,0.0003333333333334,0,0,28.5,1
CAN-SRGSZNKKMB,1,1,0,0,1,1,0,0,0,-31.0,66.0,0.3760454471806023,-0.2354745583697589,0,0,0,0,-0.0002747252747252,0,0,15.0,0
CAN-M6I6ONFLH6,2,1,1,0,1,1,0,1,2,-141.0,-147.0,2.131041226839815,0.5814852582221217,3,1,1,1,0.0066666666666665,0,0,19.0,1
CAN-6WFKDE6ZKK,1,1,0,0,1,0,1,0,0,-74.0,41.0,0.3780131064731322,-0.1024134826011883,1,0,0,0,0.0004285714285714,0,0,31.0,1
CAN-V23OOC8HU7,1,1,0,0,1,0,0,1,1,-211.0,-1.0,0.6920026755615509,0.0422296381672906,1,0,0,0,0.0006153846153846,0,0,7.0,0
CAN-TI05ZUF10E,2,0,2,0,2,0,1,1,1,-285.0,-225.0,0.3748664739843764,1.3495732131661935,0,2,0,1,-7.692307692297451e-05,0,0,33.5,2
CAN-C9G52GTHZY,2,0,2,0,2,2,0,0,0,23.0,-7.0,-0.009447464951525,1.2687016116635936,0,2,0,1,0.0022307692307692,0,0,30.0,1
CAN-UTZF5XWAMP,1,1,0,0,1,0,0,1,2,24.0,44.0,-0.5578698495811334,0.3825583319468311,0,0,-1,0,-0.0019480519480519,0,0,27.0,0
CAN-MPESVDVF55,2,1,1,0,2,1,1,0,2,-205.0,-167.0,1.7010057030966474,0.5505431014068722,3,1,1,0,-0.0079166666666666,0,0,28.0,1
CAN-MD6HSPZNPH,2,0,2,0,2,0,0,2,0,183.0,-284.0,-0.9040663420915817,1.4794410858551756,0,2,0,1,0.0027232142857142,0,0,30.0,1
CAN-K0D095GVK5,2,0,2,0,2,0,2,0,3,163.0,-466.0,-0.0076932511923398,3.565056221012296,0,4,0,1,-0.0012121212121211,0,0,11.0,0
CAN-HSDU3KWUNZ,2,1,1,0,2,1,1,0,0,-181.0,-30.0,0.702829032013585,0.2247904325081349,1,-1,1,0,0.004047619047619,0,0,29.5,1
CAN-6BD3PFQF28,1,1,0,0,1,1,0,0,0,-86.0,31.0,0.6921678078225802,-0.4119362416820904,1,-2,1,-1,-0.0001428571428571,0,-1,22.0,0
CAN-1LSMY0ZLFQ,2,1,1,0,2,1,1,0,0,-86.0,-47.0,0.6056602850462531,0.5066485473217255,1,0,1,0,-0.0007589285714286,0,0,26.0,1
CAN-XYUM8TWAO8,4,2,2,0,2,0,2,2,0,-56.0,-2.0,1.4772559533998992,1.0800814352647945,-1,1,2,1,-0.0006111111111108,0,0,32.5,2
CAN-O8S8KPCUIX,2,1,1,0,2,1,0,1,0,-157.0,-132.0,0.8458349215024751,0.6684222299082225,1,1,0,0,0.0004761904761905,0,0,11.0,0
CAN-ROTUH4IHJT,1,0,1,0,1,1,0,0,1,67.0,-300.0,-0.0057270147594382,1.4633537558896563,0,2,0,1,-0.0016783216783217,0,0,17.0,0
CAN-C6VE6MY586,2,1,0,1,2,0,1,1,0,-319.0,81.0,0.8554173932010134,-0.0592848400544739,1,0,1,0,0.0011160714285712,0,0,28.5,1
CAN-Q2ZQY1IULW,2,1,1,0,2,2,0,0,1,33.0,-76.0,0.2382159924023221,0.267387711890205,1,1,0,0,0.0004567307692306,1,1,37.5,1
CAN-M60Q4N3346,1,0,1,0,1,1,0,0,0,97.0,-19.0,-0.0721033153050612,-0.3703989314770253,0,-1,0,0,-0.0051428571428571,0,0,24.0,0
CAN-VI0ZJV8C62,1,1,0,0,1,1,0,0,1,-382.0,-12.0,0.7217814000401317,-0.0979906371620007,1,0,0,0,0.0002051282051281,0,0,29.0,0
CAN-WNGOBOGPZG,2,1,1,0,2,1,1,0,1,-82.0,-64.0,0.5923133809309926,0.3364471622261062,1,0,1,0,-0.0050961538461538,0,0,33.5,1
CAN-VYW3DH0M5Z,1,1,0,0,1,0,1,0,3,-187.0,-289.0,1.881946761964874,0.333911375321026,3,0,-1,1,-0.0072857142857142,0,0,16.0,0
CAN-ZIKLTOOBC1,2,2,0,0,1,0,1,1,0,-375.0,42.0,1.4102711181887515,-0.0024683287493293,1,0,0,0,-0.0006993006993006,0,0,42.5,2
CAN-F0ND67NLR9,2,1,1,0,2,1,1,0,4,-109.0,-571.0,0.4636104338497552,2.4179242983638516,1,1,0,1,-0.0020833333333332,1,0,44.0,2
CAN-NNCWUJDKZO,2,0,2,0,1,0,0,2,0,184.0,-89.0,-0.3573704881743405,1.419110489204114,0,1,-1,2,-0.0003571428571428,0,0,9.0,0
CAN-0KV9NVPAC4,3,2,1,0,2,1,2,0,0,-151.0,-103.0,1.774692293829777,0.829061183835185,2,1,1,1,-0.0007539682539684,0,0,6.666666666666667,0
CAN-564ICB36W4,2,1,1,0,2,1,0,1,0,-129.0,-176.0,0.521863260257148,0.4185563669433524,1,1,1,0,-0.0012307692307692,0,0,50.5,2
CAN-1H7WHJWXH9,2,0,2,0,2,0,1,1,0,170.0,-119.0,-0.2418988780501515,1.3156311497204882,0,2,0,1,0.0027435897435897,0,0,27.0,1
CAN-KDWCIXD4YZ,1,0,0,1,1,0,0,1,1,91.0,111.0,-0.1112409144675417,-0.4401572756348491,-1,-1,0,0,0.0012937062937062,0,0,10.0,0
CAN-K7TP1MSJGJ,0,0,0,0,0,0,0,0,0,158.0,158.0,-0.2165619535751929,-0.7776319004175382,0,-1,0,0,0.0,0,0,0.0,0
CAN-7OY100UDQW,2,1,1,0,2,1,1,0,1,-79.0,8.0,1.3317374574677951,-0.0066768576628408,1,-1,0,0,0.0017548076923076,0,0,37.5,1
CAN-2HDFMCZWT1,3,1,2,0,2,1,0,2,3,-60.0,-147.0,0.8542504809521608,2.3074144564841146,2,3,0,0,-0.0008333333333332,0,0,44.0,3
CAN-8IRS1XQLMO,0,0,0,0,0,0,0,0,0,24.0,24.0,-0.2166904705041439,-0.1619085768275777,0,0,0,0,0.0,0,0,0.0,0
CAN-9NMO0LDIPH,0,0,0,0,0,0,0,0,2,-83.0,99.0,0.9603421378775991,-0.2226072814688766,2,0,1,-1,-0.000595238095238,0,0,0.0,0
CAN-S2IDP6Y8DQ,2,2,0,0,2,2,0,0,1,-358.0,-21.0,1.4247206725150292,0.5806664302956106,2,1,0,0,0.0078896103896103,1,1,41.5,1
CAN-V479HNJTK3,1,0,1,0,1,1,0,0,0,122.0,-268.0,-0.845282890121185,0.6380706091236888,-1,1,0,0,-0.0005714285714286,0,0,37.0,1
CAN-U2FO8XUOJ6,0,0,0,0,0,0,0,0,0,26.0,26.0,-0.059753885358491,-0.0642030353064097,0,0,0,0,0.0,0,0,0.0,0
CAN-GEZEKFZ5KT,1,0,1,0,1,1,0,0,2,8.0,-161.0,-0.0499807919396231,1.1837062368488418,-1,2,0,-1,-0.0013333333333332,0,0,11.0,0
CAN-L6T7DVQUBF,2,1,1,0,2,1,0,1,1,14.0,-264.0,-0.317933395061321,1.3700565373550593,0,2,-1,1,-0.0014423076923077,0,0,26.0,1
CAN-G3OS3FZSN6,2,1,1,0,1,0,0,2,1,-308.0,-96.0,0.7266391226672049,0.9520242219197654,1,1,0,0,-0.0037980769230769,0,0,16.0,0
CAN-3UY7RT95PC,1,1,0,0,1,1,0,0,3,-1542.0,169.0,2.1936973317314155,-1.3718898186733168,1,-1,1,0,0.0071367521367521,0,0,10.0,0
CAN-N295H28Z0G,1,1,0,0,1,0,1,0,0,-95.0,88.0,0.3303034405527456,-0.0958282951086606,1,0,0,0,0.00010989010989,0,0,44.0,1
CAN-5THP6TFMJP,1,0,1,0,1,0,0,1,1,98.0,-91.0,-0.3751803677097378,1.4240821309558782,-1,2,0,0,0.0012499999999999,0,0,26.0,0
CAN-1JJHHXXSRH,2,1,1,0,2,0,1,1,2,-40.0,-18.0,1.2947230619071752,-0.0280575046333975,1,0,1,-1,0.0016666666666667,0,0,41.0,2
